CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A058110,멕아이씨에스,"[-31.4, 113.22, 17.29]","[-14.58, 9.93, 17.63]","[5.16, 6.9, 2.34]","[-2, 303, 106]","[-17, 241, 91]","[1.13, 1.1, 1.09, 1.01, 0.98]","[7980, 7940, 7820, 7570, 7500]","[198864, 114332, 405444, 152532, 91321]","[49129, 33692, 14541, 21441, 15594]","[11349, 12484, 4316, 6108, 5712]","[185.0, 171.0, 51.0, 51.0, 43.0]","[8152, 8094, 8014, 7890, 7762]","[166176, 157052, 193270, 199609, 194285]","[8224, 8188, 8149, 8087, 8005]","[173102, 166876, 196226, 200496, 191000]","[8215, 8200, 8190, 8165, 8060]","[169270, 142263, 175076, 175076, 158204]","[185.0, 171.0, 51.0, 51.0, 43.0]",8215,169270,1.02,7110,7220,7555,100.84,101.69,99.86,99.02,267.23,65017,56.0,N,33.04,N,N,N,Y,N,Y
A009900,명신산업,"[53.84, -67.39, 18.84]","[0.0, -19.79, 32.43]","[10.93, 5.32]","[662, 565]","[-888, 453]","[4.27, 4.25, 4.32, 4.06, 3.95]","[22750, 23100, 22700, 22150, 22000]","[178736, 483259, 347248, 320412, 209966]","[97208, 43307, 114372, 73431, 87788]","[32461, 44875, 22300, 26872, 13247]","[879.0, 367.0, 1374.0, 979.0, 851.0]","[22930, 22940, 22850, 22680, 22540]","[247814, 271854, 290118, 320880, 310369]","[22990, 22995, 22920, 22825, 22730]","[378675, 310776, 279496, 284427, 281384]","[23025, 23025, 22975, 22850, 22725]","[263422, 263422, 263422, 263422, 263422]","[879.0, 367.0, 1374.0, 979.0, 851.0]",23025,263422,3.6,22150,21990,22335,99.77,101.13,99.55,97.07,177.2,167273,-22.0,N,1.76,N,N,N,Y,N,N
A005360,모나미,"[1.49, 0.09, 16.48]","[57.63, 1334.49, 5.59]","[0.78, 1.19, 0.86]","[21, 51]","[13, 157]","[3.1, 1.48, 1.47, 1.48, 1.55]","[5380, 5200, 5400, 4990, 4895]","[14443423, 1510458, 2515864, 1312016, 527216]","[46267, 79836, 47650, 38526, 22892]","[76678, 27058, 70198, 17246, 4094]","[-202.0, 146.0, 24.0, 126.0, 72.0]","[4791, 4914, 5075, 5141, 5173]","[3822717, 4030267, 4448473, 4429300, 4091359]","[4542, 4639, 4754, 4831, 4893]","[2168465, 2321460, 2567090, 2696630, 2741025]","[4540, 4590, 4627, 4697, 4815]","[500930, 993427, 1489224, 1489224, 1489224]","[-202.0, 146.0, 24.0, 126.0, 72.0]",4540,500930,1.56,4850,4889,5015,100.31,101.65,99.59,78.14,143.3,223737,2.0,N,6.02,Y,N,N,N,N,Y
A080160,모두투어,"[1.39, -73.08, 28.79]","[192.37, -6.02, 23.5]","[2.59, 6.8, 5.45]","[32, -206, -233]","[23, -647, 185]","[10.77, 10.5, 10.64, 10.97, 10.78]","[24650, 25000, 25750, 25200, 25250]","[249080, 293813, 545675, 277440, 202355]","[21341, 7287, 13300, 29423, 13422]","[83534, 49258, 89201, 13071, 21051]","[-903.0, -520.0, -1021.0, 399.0, -42.0]","[23850, 24210, 24630, 24940, 25170]","[209728, 238243, 299487, 328565, 315016]","[23465, 23670, 23945, 24140, 24350]","[201767, 203128, 236387, 246711, 254906]","[23225, 23450, 23650, 23875, 24375]","[195992, 195992, 209178, 245717, 245717]","[-903.0, -520.0, -1021.0, 399.0, -42.0]",23225,195992,10.37,23900,24420,24680,102.93,102.93,98.74,71.97,132.01,271385,-47.0,N,-14.3,N,N,N,N,Y,N
A100030,모바일리더,"[-5.58, 14.99, 23.26]","[-38.06, 12.23, 6.89]","[1.83, 1.42, 1.19]","[50, 45, 44]","[-15, 52, 96]","[1.33, 1.35, 1.41, 1.41, 1.39]","[22350, 22500, 22200, 21500, 21600]","[8582, 9429, 4999, 5619, 4424]","[1003, 2728, 1718, 1777, 1346]","[3886, 13315, 3556, 2079, 1021]","[-44.0, -82.0, -23.0, 11.0, 11.0]","[22290, 22350, 22280, 22110, 22030]","[10664, 9247, 7327, 7322, 6615]","[21710, 21905, 22050, 22095, 22145]","[12018, 12260, 12263, 11535, 11609]","[22100, 22200, 22200, 22200, 22200]","[8278, 9005, 9005, 8278, 8278]","[-44.0, -82.0, -23.0, 11.0, 11.0]",22100,8278,1.4,21700,21610,21860,99.54,101.38,98.85,77.42,108.76,3304,76.0,Y,10.89,N,N,N,Y,N,Y
A008420,문배철강,"[2.14, 7.47, 19.36]","[22.13, 8.14, 3.09]","[0.45, 0.56, 0.52]","[26, 28, 208]","[24, 86, 254]","[0.34, 0.48, 0.25, 0.16, 0.16]","[5050, 5020, 5060, 4890, 4780]","[431633, 423109, 1444850, 433852, 440396]","[69985, 54939, 59755, 23871, 21861]","[24511, 34428, 24002, 6558, 5610]","[150.0, 167.0, 143.0, 50.0, 27.0]","[5060, 5048, 5050, 5008, 4960]","[1275529, 1048268, 919816, 703844, 653765]","[5187, 5208, 5130, 5077, 5034]","[4464888, 4240245, 1955663, 1499682, 1378830]","[5090, 5090, 5070, 5055, 5050]","[1906479, 1613352, 1545591, 1488008, 1076705]","[150.0, 167.0, 143.0, 50.0, 27.0]",5090,1906479,0.55,4980,4851,4929,97.99,102.41,97.29,67.27,132.53,879739,17.0,Y,9.66,Y,N,N,Y,N,Y
A100790,미래에셋벤처투자,"[10.18, 18.31, 38.03]","[10.43, 8.3, 4.86]","[0.97, 1.42, 1.57]","[163, 389, 964]","[139, 302, 803]","[0.65, 0.66, 0.69, 0.85, 0.87]","[8910, 8960, 9320, 9200, 9150]","[109451, 159678, 210552, 218767, 73109]","[38149, 9925, 4511, 21353, 12435]","[15419, 3161, 23277, 14944, 8354]","[86.0, -19.0, -90.0, -37.0, 27.0]","[9208, 9130, 9124, 9108, 9090]","[145790, 151202, 170743, 154750, 162319]","[9363, 9299, 9282, 9212, 9242]","[172710, 176180, 184031, 152811, 157182]","[9400, 9350, 9335, 9260, 9320]","[133174, 134217, 148038, 133818, 133818]","[86.0, -19.0, -90.0, -37.0, 27.0]",9400,133174,0.81,9220,9170,9189,99.67,102.71,99.24,80.37,125.27,95148,-19.0,Y,22.17,Y,Y,N,Y,N,N
A002840,미원상사,"[14.74, 21.07, 20.49]","[9.25, 11.72, 17.52]","[1.29, 2.26, 3.4]","[323, 429, 572]","[311, 518, 577]","[3.62, 3.59, 3.58, 3.56, 3.53]","[176500, 180000, 179000, 181000, 179500]","[2567, 2225, 1872, 2905, 563]","[3529, 2337, 3111, 1793, 1995]","[604, 580, 191, 444, 299]","[394.0, 192.0, 328.0, 95.0, 175.0]","[175800, 176900, 177600, 178600, 179200]","[2387, 2380, 2281, 2331, 2027]","[175300, 175700, 176000, 176600, 177050]","[1944, 1948, 2055, 2250, 2210]","[175750, 175750, 175750, 176250, 176500]","[2222, 2242, 2245, 2317, 2317]","[394.0, 192.0, 328.0, 95.0, 175.0]",175750,2222,3.49,175500,177000,177800,101.14,101.14,99.72,98.01,131.91,1572,162.0,N,18.77,Y,N,N,Y,N,Y
A268280,미원에스씨,"[0.0, 13.58, 27.2]","[9.57, 15.54, 13.95]","[1.51, 2.02, 3.36]","[466, 492, 950]","[396, 347, 799]","[0.56, 0.56, 0.56, 0.56, 0.56]","[199000, 206500, 205500, 217500, 218000]","[1291, 1358, 498, 4016, 1199]","[493, 321, 303, 106, 190]","[397, 3288, 612, 592, 449]","[32.0, -26.0, -42.0, -57.0, -45.0]","[197500, 199600, 201500, 205300, 209300]","[951, 929, 830, 1504, 1673]","[196200, 197300, 198350, 200650, 202900]","[858, 920, 871, 1176, 1261]","[195750, 196000, 197000, 198250, 198750]","[868, 975, 868, 886, 1096]","[32.0, -26.0, -42.0, -57.0, -45.0]",195750,868,0.54,209000,214200,209750,102.39,102.63,99.28,74.4,115.55,1114,1.0,Y,13.59,Y,Y,N,N,Y,Y
A107590,미원홀딩스,"[11.03, 11.35, 18.16]","[6.24, 10.23, 10.61]","[0.65, 1.1, 1.73]","[78, 218, 297]","[163, 237, 402]","[0.78, 0.78, 0.78, 0.78, 0.78]","[138500, 142000, 142500, 147500, 147000]","[990, 541, 430, 2333, 473]","[351, 377, 203, 638, 434]","[461, 668, 651, 1008, 1010]","[-7.0, -15.0, -57.0, -73.0, -26.0]","[140400, 140600, 141100, 142300, 143500]","[726, 731, 717, 932, 953]","[140550, 140750, 140850, 141550, 142250]","[762, 790, 643, 837, 854]","[140750, 141000, 141000, 141250, 141500]","[509, 529, 509, 529, 529]","[-7.0, -15.0, -57.0, -73.0, -26.0]",140750,509,0.78,146500,146200,144250,99.66,100.0,98.63,78.84,107.51,316,0.0,Y,13.51,Y,Y,N,N,N,N
A950190,미투젠,"[95.79, 50.84, 26.61]","[0.0, 8.11, 10.46]","[3.29, 2.66]","[474, 367]","[387, 304]","[8.28, 8.41, 8.52, 8.59, 8.66]","[20350, 20650, 20950, 20700, 20650]","[46902, 51908, 134271, 43595, 38143]","[10694, 11291, 16276, 11250, 15534]","[18984, 18289, 26788, 10574, 4416]","[8.0, -79.0, 99.0, 71.0, 159.0]","[20210, 20310, 20510, 20590, 20660]","[42888, 43410, 62872, 62540, 63095]","[20050, 20125, 20235, 20315, 20390]","[44627, 45177, 52744, 52593, 52232]","[19925, 20050, 20225, 20300, 20325]","[45252, 45252, 45252, 44461, 44638]","[8.0, -79.0, 99.0, 71.0, 159.0]",19925,45252,8.95,20700,20630,20610,99.03,100.48,98.79,81.88,128.02,31029,99.0,N,57.75,N,Y,N,N,N,Y
A214180,민앤지,"[15.71, 15.9, 15.89]","[11.25, 11.62, 12.56]","[1.57, 1.67, 1.93]","[270, 282, 375]","[239, 293, 325]","[12.72, 12.74, 12.78, 12.78, 12.8]","[18450, 18800, 18400, 18300, 18200]","[23030, 49564, 27075, 28957, 24978]","[10703, 11473, 5782, 9686, 8415]","[9677, 24973, 6677, 7557, 4067]","[32.0, -201.0, 56.0, 14.0, 66.0]","[18340, 18430, 18460, 18480, 18430]","[30471, 35249, 37370, 32153, 30797]","[18260, 18340, 18355, 18360, 18360]","[30137, 31125, 30012, 30098, 29813]","[18250, 18250, 18300, 18325, 18325]","[27997, 27997, 27483, 27487, 26391]","[32.0, -201.0, 56.0, 14.0, 66.0]",18250,27997,12.74,18450,18380,18430,99.73,100.27,98.92,89.7,128.73,20145,76.0,N,15.83,Y,Y,N,N,N,Y
A206640,바디텍메드,"[16.78, 47.04, 32.75]","[19.43, 12.23, 8.89]","[3.01, 4.56, 2.5]","[150, 660, 519]","[119, 483, 474]","[2.19, 2.17, 2.14, 2.12, 2.14]","[17500, 17600, 17600, 17800, 17950]","[88133, 139974, 153172, 345556, 126660]","[29573, 46247, 16351, 27637, 36149]","[16708, 17832, 8906, 17332, 31861]","[221.0, 422.0, 143.0, 251.0, 244.0]","[17730, 17710, 17610, 17620, 17690]","[560638, 542472, 185661, 188316, 171964]","[17900, 17845, 17835, 17775, 17715]","[470551, 416959, 396314, 398650, 382951]","[17725, 17700, 17650, 17650, 17650]","[304979, 270794, 243690, 243690, 222237]","[221.0, 422.0, 143.0, 251.0, 244.0]",17725,304979,2.06,17250,17820,17720,102.61,104.35,99.42,78.84,162.9,150722,167.0,N,32.19,N,N,N,Y,N,Y
A064550,바이오니아,"[-22.49, 65.71, 15.58]","[-19.45, 7.1, 45.34]","[5.01, 3.07, 6.18]","[-85, 1052, 471]","[-74, 592, 292]","[6.75, 6.77, 6.79, 6.75, 6.85]","[37550, 37900, 36850, 36000, 36200]","[220216, 251042, 210548, 241671, 165452]","[19606, 27768, 34149, 24482, 18936]","[15119, 7664, 6389, 6118, 8967]","[-37.0, 336.0, 456.0, 229.0, 359.0]","[38370, 38140, 37740, 37160, 36900]","[295251, 264987, 247866, 259635, 221760]","[39870, 39425, 38920, 38370, 37855]","[346369, 335284, 326918, 318714, 275263]","[39400, 38975, 38875, 38375, 37725]","[344050, 314384, 314384, 276912, 249999]","[-37.0, 336.0, 456.0, 229.0, 359.0]",39400,344050,7.03,34150,34990,36075,101.02,102.93,99.56,48.9,289.31,258532,580.0,N,19.6,N,N,N,Y,N,Y
A251120,바이오에프디엔씨,"[0.0, 21.99, 20.54]","[0.0, 0.0, 0.0]",[],[],[],"[17.29, 17.27, 17.32, 17.46, 17.09]","[21000, 21000, 21750, 20550, 21550]","[105185, 114951, 315928, 204786, 259679]","[9699, 7544, 8528, 4704, 8928]","[8670, 8609, 8425, 2506, 15426]","[-24.0, -26.0, 57.0, 50.0, 27.0]","[21070, 21430, 21400, 21040, 21170]","[718047, 700538, 312540, 227128, 201993]","[19950, 20115, 20400, 20585, 20880]","[412175, 407842, 430012, 437865, 457189]","[19275, 20050, 20950, 20950, 21000]","[145574, 123109, 167679, 204438, 232929]","[-24.0, -26.0, 57.0, 50.0, 27.0]",19275,145574,17.68,21750,22230,21635,102.07,102.99,98.62,83.22,132.64,149682,165.0,N,14.18,N,N,N,N,Y,Y
A086040,바이오톡스텍,"[-5.15, 8.2, 19.05]","[-57.88, 84.9, 16.51]","[3.03, 6.62, 2.85]","[-1, 5, 42]","[-17, 24, 70]","[2.2, 2.43, 2.56, 2.55, 2.43]","[8330, 8390, 8250, 8050, 7970]","[87899, 55674, 52818, 93672, 41015]","[2306, 5265, 15799, 7983, 7699]","[11435, 18175, 3093, 1457, 3456]","[-45.0, -72.0, 30.0, 30.0, 12.0]","[8334, 8344, 8312, 8248, 8198]","[118124, 98214, 78200, 83511, 66915]","[8269, 8289, 8292, 8275, 8250]","[98668, 94030, 90419, 91399, 89308]","[8220, 8275, 8290, 8290, 8290]","[88985, 86836, 77010, 78460, 78460]","[-45.0, -72.0, 30.0, 30.0, 12.0]",8220,88985,2.3,8000,7996,8122,101.0,101.25,99.88,78.75,161.25,32862,22.0,Y,7.37,Y,N,N,Y,N,Y
A099430,바이오플러스,"[44.6, 41.85, 20.0]","[0.0, 0.0, 33.33]",[4.9],[182],[107],"[0.74, 0.6, 0.6, 0.61, 0.77]","[29750, 29750, 29250, 28500, 29350]","[185987, 80414, 163562, 244550, 183855]","[15502, 17195, 8343, 13330, 4089]","[5673, 12442, 11259, 7847, 9427]","[42.0, 47.0, -127.0, -57.0, -69.0]","[29540, 29750, 29660, 29470, 29320]","[365077, 314726, 250054, 187644, 172412]","[28460, 28835, 29065, 29070, 29205]","[381895, 377454, 309484, 275444, 268313]","[28575, 29075, 29350, 29350, 29400]","[297026, 297026, 258780, 250454, 216203]","[42.0, 47.0, -127.0, -57.0, -69.0]",28575,297026,0.6,29600,30140,29805,104.05,104.73,99.83,68.75,145.27,179881,192.0,N,35.48,N,N,N,N,N,Y
A222160,바이옵트로,"[-18.75, -18.77, 51.09]","[-18.28, -16.45, 9.95]","[4.18, 3.25, 4.05]","[-7, -6, 30]","[-8, -6, 22]","[0.45, 0.43, 0.42, 0.56, 0.62]","[8160, 8070, 8010, 7870, 8170]","[80873, 56703, 55212, 56579, 83335]","[7388, 14599, 25242, 15322, 5680]","[3615, 3029, 3499, 6528, 3203]","[-7.0, 51.0, 75.0, 20.0, -1.0]","[8428, 8344, 8230, 8098, 8056]","[54549, 54706, 53106, 54819, 66651]","[8552, 8496, 8437, 8342, 8289]","[65356, 65591, 64872, 59292, 56069]","[8590, 8555, 8510, 8435, 8275]","[59247, 59581, 56399, 56307, 56399]","[-7.0, 51.0, 75.0, 20.0, -1.0]",8590,59247,0.5,8280,8084,8091,96.62,100.97,96.5,47.1,144.32,69445,-5.0,N,4.52,Y,N,N,Y,Y,N
A043150,바텍,"[14.49, -10.28, 20.67]","[12.8, -13.77, 10.25]","[1.75, 1.5, 1.92]","[429, 316, 655]","[356, -218, 554]","[28.57, 28.77, 28.78, 28.73, 28.73]","[42100, 42100, 41700, 41350, 42750]","[140117, 58012, 81011, 55406, 87949]","[4467, 2699, 1539, 3251, 804]","[7413, 6415, 1398, 2181, 7385]","[96.0, -114.0, 20.0, -6.0, -48.0]","[40370, 40750, 41220, 41460, 42000]","[78598, 76175, 77546, 77898, 84653]","[40065, 40325, 40555, 40685, 40960]","[70257, 65883, 68405, 68446, 74338]","[40025, 40050, 40100, 40175, 40775]","[61540, 56926, 62650, 62650, 68838]","[96.0, -114.0, 20.0, -6.0, -48.0]",40025,61540,28.69,42650,42630,42045,100.0,101.41,99.88,70.11,109.03,32430,44.0,N,8.29,N,N,N,N,N,Y
A066410,버킷스튜디오,"[-9.45, -11.35, 52.3]","[-16.21, -11.86, 4.58]","[1.47, 1.35, 2.23]","[8, 4, -21]","[-27, -51, 509]","[1.01, 1.13, 1.63, 1.67, 2.56]","[4200, 4130, 4055, 3885, 3825]","[3302708, 3766363, 1892424, 2766169, 1704109]","[114644, 44120, 128197, 107353, 78461]","[27094, 58187, 29999, 36381, 23760]","[129.0, -37.0, 188.0, 61.0, 181.0]","[4579, 4427, 4290, 4105, 4019]","[22522115, 8006444, 5685503, 4538212, 2728129]","[4537, 4524, 4478, 4402, 4332]","[22798294, 20692706, 16602230, 13787198, 13044627]","[4527, 4527, 4527, 4387, 4227]","[12181608, 9998052, 8861688, 8017718, 5659902]","[129.0, -37.0, 188.0, 61.0, 181.0]",4527,12181608,3.0,3560,3680,3892,101.69,105.2,99.72,46.77,236.52,4584678,251.0,N,10.5,N,Y,N,Y,N,Y
A177350,베셀,"[-44.15, -5.25, 28.53]","[-4.35, -39.34, 5.03]","[2.3, 1.98, 1.09]","[-73, 41, -75]","[-110, -23, 56]","[0.85, 0.51, 0.79, 0.55, 0.88]","[4395, 4520, 4410, 4520, 5310]","[652722, 356628, 207060, 516404, 17044596]","[29711, 2611, 8337, 5217, 23647]","[10806, 20758, 5824, 19314, 33786]","[60.0, -23.0, 3.0, -37.0, -37.0]","[4287, 4358, 4400, 4455, 4631]","[460533, 476542, 452309, 521536, 3760432]","[4224, 4258, 4287, 4333, 4450]","[438773, 430777, 426484, 448976, 2132052]","[4190, 4222, 4275, 4350, 4402]","[312056, 312056, 312056, 345919, 447936]","[60.0, -23.0, 3.0, -37.0, -37.0]",4190,312056,0.54,5350,5434,4944,100.93,100.93,94.95,52.9,117.76,1038776,-72.0,Y,-6.96,N,N,N,N,Y,N
A100120,뷰웍스,"[16.03, 13.8, 18.68]","[13.01, 13.26, 12.52]","[1.92, 1.68, 2.05]","[264, 291, 348]","[243, 230, 335]","[31.34, 31.42, 31.7, 31.73, 31.7]","[41500, 42400, 42250, 41400, 41950]","[46175, 74418, 42624, 40617, 45621]","[1546, 2127, 2732, 1677, 2953]","[10622, 9194, 10511, 1918, 1807]","[-213.0, 16.0, -50.0, -6.0, 19.0]","[41210, 41390, 41670, 41710, 41900]","[44244, 44026, 46265, 48834, 49932]","[40600, 40880, 41075, 41170, 41355]","[43025, 46168, 42057, 43388, 45127]","[40650, 40925, 41100, 41300, 41450]","[35810, 35810, 35810, 40372, 41625]","[-213.0, 16.0, -50.0, -6.0, 19.0]",40650,35810,31.98,41850,42230,41970,101.08,101.08,98.92,82.92,111.47,28444,-439.0,N,16.17,Y,N,N,N,N,N
A099390,브레인즈컴퍼니,"[8.37, 17.49, 15.36]","[0.0, 0.0, 22.68]",[2.99],[53],[49],"[0.34, 0.3, 0.27, 0.43, 0.24]","[28500, 28250, 28600, 27450, 27700]","[43000, 41791, 78499, 43530, 21279]","[4593, 7343, 1961, 6099, 5050]","[8048, 7973, 7007, 2546, 10664]","[-63.0, 83.0, 10.0, 68.0, -50.0]","[27690, 27770, 28070, 28100, 28100]","[33934, 34508, 43439, 47450, 45960]","[27490, 27740, 27890, 27880, 27875]","[46475, 48693, 50327, 45232, 42211]","[27625, 27725, 27800, 27800, 27775]","[41396, 42831, 42853, 42682, 40813]","[-63.0, 83.0, 10.0, 68.0, -50.0]",27625,41396,0.15,25950,26920,27510,103.28,103.66,95.38,87.67,285.55,24961,1.0,N,13.74,N,N,N,Y,N,Y
A365900,브이씨,"[0.0, 33.18, 27.88]","[0.0, 0.0, 0.0]",[],[],[],"[0.62, 0.5, 0.76, 0.58, 0.77]","[13950, 14400, 14400, 14300, 13850]","[93790, 179548, 101656, 97559, 73092]","[8666, 9038, 4514, 8059, 8266]","[16440, 29677, 36389, 26024, 11247]","[10.0, 21.0, -126.0, -127.0, 51.0]","[13390, 13810, 14070, 14190, 14180]","[445809, 461420, 187922, 144395, 109288]","[12540, 12845, 13165, 13455, 13625]","[325559, 336979, 339402, 336642, 283868]","[12325, 12725, 13400, 13800, 13875]","[141164, 168266, 168355, 168355, 129445]","[10.0, 21.0, -126.0, -127.0, 51.0]",12325,141164,0.95,13950,13710,13950,97.13,100.36,93.55,77.06,139.78,43832,-34.0,N,20.35,N,N,N,N,N,N
A018290,브이티지엠피,"[4.98, 1.69, 20.09]","[93.94, 275.09, 16.46]","[4.69, 4.08, 3.02]","[103, 55, 264]","[34, -13, 175]","[3.5, 3.42, 3.39, 3.34, 3.27]","[6970, 7010, 7070, 6840, 6840]","[273567, 97572, 297160, 121383, 83440]","[22737, 6587, 16230, 26090, 8265]","[8339, 10704, 23887, 9513, 7757]","[43.0, -1.0, -23.0, 69.0, -10.0]","[6778, 6848, 6928, 6950, 6946]","[168719, 163052, 210418, 220675, 174979]","[6719, 6753, 6792, 6808, 6829]","[115096, 120171, 144041, 149522, 150803]","[6675, 6680, 6705, 6785, 6840]","[69054, 70813, 84548, 109823, 109908]","[43.0, -1.0, -23.0, 69.0, -10.0]",6675,69054,3.19,7120,7088,7019,99.44,100.98,99.16,86.8,143.26,205187,-41.0,N,8.92,N,N,N,N,Y,N
A126340,비나텍,"[0.0, 14.83, 16.01]","[18.29, 55.09, 34.64]","[4.31, 6.4, 5.13]","[60, 64, 56]","[44, 46, 75]","[1.24, 1.2, 1.21, 1.2, 1.22]","[42550, 42750, 41750, 40850, 41150]","[22273, 19684, 17577, 17470, 11154]","[1592, 5122, 4543, 1449, 1310]","[2938, 1684, 1816, 948, 711]","[-6.0, 38.0, 93.0, -1.0, 14.0]","[41090, 41840, 42130, 41900, 41810]","[29705, 30328, 25859, 18653, 17648]","[39920, 40330, 40645, 40880, 41100]","[20700, 21776, 22676, 23445, 22762]","[39025, 39675, 40950, 41225, 41375]","[16383, 17286, 17787, 17800, 17541]","[-6.0, 38.0, 93.0, -1.0, 14.0]",39025,16383,1.27,41800,41560,41730,99.88,100.36,98.44,83.97,144.74,7522,-36.0,Y,10.28,N,N,N,N,N,N
A121800,비덴트,"[-3.01, 7.25, 44.63]","[-29.97, 13.29, 4.96]","[1.05, 1.07, 1.93]","[-18, -65, 8]","[-74, 212, 2233]","[7.91, 7.79, 7.91, 7.92, 7.88]","[18900, 19650, 19000, 17400, 17500]","[1362308, 2508405, 1408393, 2949008, 1791848]","[160807, 80194, 118717, 117602, 112293]","[201318, 181753, 53566, 57495, 89431]","[-5.0, -1298.0, 1424.0, 734.0, 63.0]","[19340, 19290, 19110, 18710, 18490]","[3506565, 2596191, 2294481, 2376017, 2035965]","[19935, 19920, 19880, 19510, 19135]","[5982415, 5101697, 4683484, 3341002, 3139757]","[19850, 19775, 19775, 19525, 19200]","[4450923, 3698521, 3244709, 2948002, 2771778]","[-5.0, -1298.0, 1424.0, 734.0, 63.0]",19850,4450923,7.68,16900,16940,17825,100.3,101.18,98.82,49.29,223.08,805438,572.0,Y,16.29,N,N,N,Y,N,Y
A146320,비씨엔씨,"[0.0, 19.77, 36.38]","[0.0, 0.0, 0.0]",[],[],[],"[0.24, 0.23, 0.29, 0.31, 0.26]","[19200, 19650, 19800, 19350, 19250]","[98920, 146122, 120191, 91416, 45661]","[30999, 15897, 7709, 13923, 12745]","[6015, 13190, 15766, 5224, 10316]","[378.0, 92.0, 102.0, 174.0, 73.0]","[19790, 19680, 19650, 19490, 19450]","[125614, 124407, 128443, 113575, 101154]","[19620, 19620, 19680, 19700, 19685]","[136142, 138068, 132919, 120795, 111761]","[19550, 19550, 19725, 19725, 19725]","[132310, 141541, 128575, 114687, 104988]","[378.0, 92.0, 102.0, 174.0, 73.0]",19550,132310,0.24,18600,18640,19065,101.08,101.08,98.92,94.62,181.18,35557,96.0,Y,18.72,N,N,N,Y,N,Y
A090460,비에이치,"[24.22, 8.69, 22.55]","[12.4, 28.08, 9.55]","[2.36, 2.14, 1.78]","[626, 340, 711]","[566, 259, 817]","[15.54, 15.77, 15.53, 15.53, 15.89]","[24400, 24450, 24000, 24100, 25050]","[554507, 1015056, 780977, 751238, 1116205]","[25134, 37380, 51479, 40132, 36773]","[42762, 69648, 34107, 52017, 125743]","[-264.0, -818.0, 534.0, 374.0, -1422.0]","[24240, 24350, 24310, 24250, 24400]","[877065, 759813, 726941, 728855, 849734]","[23875, 24040, 24120, 24170, 24315]","[1634910, 1559100, 1522800, 1503784, 1328015]","[24050, 24250, 24250, 24250, 24325]","[1050746, 984707, 951429, 871218, 871218]","[-264.0, -818.0, 534.0, 374.0, -1422.0]",24050,1050746,17.58,27000,26070,25160,97.59,102.59,97.41,58.33,99.63,1582487,304.0,N,18.49,N,N,N,N,Y,Y
A335890,비올,"[43.5, -12.49, 19.2]","[0.0, -77.85, 28.43]","[0.0, 7.15, 4.89]","[38, 34, 54]","[33, -18, 44]","[2.36, 2.49, 2.27, 2.07, 2.37]","[2820, 2765, 2740, 2640, 2705]","[14092386, 3398571, 2527309, 1233274, 1103914]","[58376, 53607, 147351, 127823, 70357]","[213681, 89123, 35508, 21591, 97416]","[-181.0, 26.0, 115.0, 123.0, -109.0]","[2489, 2575, 2652, 2701, 2734]","[4081547, 4719802, 5186407, 5388487, 4502702]","[2426, 2467, 2506, 2533, 2565]","[2183045, 2511404, 2735484, 2822561, 2911084]","[2367, 2377, 2387, 2467, 2590]","[288075, 298346, 350099, 763721, 1174412]","[-181.0, 26.0, 115.0, 123.0, -109.0]",2367,288075,2.53,2560,2620,2660,101.56,105.08,99.22,74.8,111.91,1402096,164.0,N,16.74,N,N,N,N,Y,Y
A093190,빅솔론,"[6.57, 3.8, 16.23]","[11.2, 15.86, 4.96]","[0.64, 0.51, 0.63]","[95, 41, 140]","[96, 56, 259]","[13.83, 13.87, 13.92, 13.85, 13.9]","[6540, 6690, 6680, 6530, 6550]","[49620, 64391, 81222, 91582, 29801]","[20254, 8654, 13649, 11749, 12988]","[3505, 12442, 5500, 2212, 5472]","[34.0, -17.0, 21.0, 0.0, -10.0]","[6524, 6560, 6598, 6596, 6598]","[41108, 48529, 55666, 67931, 63758]","[6513, 6544, 6566, 6562, 6562]","[44455, 47949, 48540, 51286, 50430]","[6540, 6540, 6545, 6540, 6540]","[42418, 48433, 48433, 48433, 48433]","[34.0, -17.0, 21.0, 0.0, -10.0]",6540,42418,14.0,6610,6584,6590,100.45,100.61,99.09,77.46,125.11,33484,4.0,N,8.87,N,N,N,N,N,Y
