CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A005360,모나미,"[1.49, 0.09, 16.48]","[57.63, 1334.49, 5.59]","[0.78, 1.19, 0.86]","[21, 51]","[13, 157]","[3.06, 3.1, 1.48, 1.47, 1.48]","[4735, 5380, 5200, 5400, 4990]","[2208402, 14443423, 1510458, 2515864, 1312016]","[20508, 46267, 79836, 47650, 38526]","[8376, 76678, 27058, 70198, 17246]","[3.0, -202.0, 146.0, 24.0, 126.0]","[4614, 4791, 4914, 5075, 5141]","[1386492, 3822717, 4030267, 4448473, 4429300]","[4425, 4542, 4639, 4754, 4831]","[729121, 2168465, 2321460, 2567090, 2696630]","[4385, 4540, 4590, 4627, 4697]","[274825, 500930, 993427, 1489224, 1489224]","[3.0, -202.0, 146.0, 24.0, 126.0]",4385,274825,1.8,4905,5078,4934,99.9,103.98,99.29,77.27,145.16,608496,16.0,N,6.02,Y,N,N,N,Y,Y
A080160,모두투어,"[1.39, -73.08, 28.79]","[192.37, -6.02, 23.5]","[2.59, 6.8, 5.45]","[32, -206, -233]","[23, -647, 185]","[10.74, 10.77, 10.5, 10.64, 10.97]","[24100, 24650, 25000, 25750, 25200]","[268228, 249080, 293813, 545675, 277440]","[23539, 21341, 7287, 13300, 29423]","[56957, 83534, 49258, 89201, 13071]","[-69.0, -903.0, -520.0, -1021.0, 399.0]","[23530, 23850, 24210, 24630, 24940]","[194261, 209728, 238243, 299487, 328565]","[23345, 23465, 23670, 23945, 24140]","[213202, 201767, 203128, 236387, 246711]","[23225, 23225, 23450, 23650, 23875]","[195992, 195992, 195992, 209178, 245717]","[-69.0, -903.0, -520.0, -1021.0, 399.0]",23225,195992,10.66,24600,25160,24505,102.44,102.64,99.39,69.92,128.25,137253,218.0,N,-14.3,N,N,N,N,N,Y
A100030,모바일리더,"[-5.58, 14.99, 23.26]","[-38.06, 12.23, 6.89]","[1.83, 1.42, 1.19]","[50, 45, 44]","[-15, 52, 96]","[1.31, 1.33, 1.35, 1.41, 1.41]","[22000, 22350, 22500, 22200, 21500]","[7965, 8582, 9429, 4999, 5619]","[3097, 1003, 2728, 1718, 1777]","[550, 3886, 13315, 3556, 2079]","[11.0, -44.0, -82.0, -23.0, 11.0]","[22260, 22290, 22350, 22280, 22110]","[16602, 10664, 9247, 7327, 7322]","[21545, 21710, 21905, 22050, 22095]","[11513, 12018, 12260, 12263, 11535]","[21550, 22100, 22200, 22200, 22200]","[7487, 8278, 9005, 9005, 8278]","[11.0, -44.0, -82.0, -23.0, 11.0]",21550,7487,1.4,21600,21880,22085,99.54,100.69,98.15,77.78,109.49,2317,26.0,Y,10.89,N,Y,N,N,N,Y
A008420,문배철강,"[2.14, 7.47, 19.36]","[22.13, 8.14, 3.09]","[0.45, 0.56, 0.52]","[26, 28, 208]","[24, 86, 254]","[0.32, 0.34, 0.48, 0.25, 0.16]","[5020, 5050, 5020, 5060, 4890]","[678841, 431633, 423109, 1444850, 433852]","[51860, 69985, 54939, 59755, 23871]","[17842, 24511, 34428, 24002, 6558]","[150.0, 150.0, 167.0, 143.0, 50.0]","[5108, 5060, 5048, 5050, 5008]","[2099697, 1275529, 1048268, 919816, 703844]","[5141, 5187, 5208, 5130, 5077]","[4499555, 4464888, 4240245, 1955663, 1499682]","[5090, 5090, 5090, 5070, 5055]","[1906479, 1906479, 1613352, 1545591, 1488008]","[150.0, 150.0, 167.0, 143.0, 50.0]",5090,1906479,0.45,4825,4915,4987,98.96,100.62,97.51,69.43,136.79,200978,3.0,Y,9.66,Y,N,N,Y,N,Y
A100790,미래에셋벤처투자,"[10.18, 18.31, 38.03]","[10.43, 8.3, 4.86]","[0.97, 1.42, 1.57]","[163, 389, 964]","[139, 302, 803]","[0.65, 0.66, 0.69]","[8910, 8960, 9320]","[109451, 159678, 210552]","[38149, 9925, 4511]","[15419, 3161, 23277]","[86.0, -19.0, -90.0]","[9208, 9130, 9124]","[145790, 151202, 170743]","[9363, 9299, 9282]","[172710, 176180, 184031]","[9400, 9350, 9335]","[133174, 134217, 148038]","[86.0, -19.0, -90.0]",9400,133174,0.69,9320,9124,9282,96.46,100.21,95.6,79.51,123.93,210552,-90.0,Y,22.17,Y,Y,N,Y,Y,N
A002840,미원상사,"[14.74, 21.07, 20.49]","[9.25, 11.72, 17.52]","[1.29, 2.26, 3.4]","[323, 429, 572]","[311, 518, 577]","[3.64, 3.62, 3.59, 3.58, 3.56]","[176500, 176500, 180000, 179000, 181000]","[2081, 2567, 2225, 1872, 2905]","[1043, 3529, 2337, 3111, 1793]","[540, 604, 580, 191, 444]","[32.0, 394.0, 192.0, 328.0, 95.0]","[174900, 175800, 176900, 177600, 178600]","[2393, 2387, 2380, 2281, 2331]","[175200, 175300, 175700, 176000, 176600]","[1791, 1944, 1948, 2055, 2250]","[175500, 175750, 175750, 175750, 176250]","[2133, 2222, 2242, 2245, 2317]","[32.0, 394.0, 192.0, 328.0, 95.0]",175500,2133,3.53,178000,179500,177650,100.84,101.4,99.44,96.63,130.06,1997,235.0,N,18.77,Y,N,N,N,N,Y
A268280,미원에스씨,"[0.0, 13.58, 27.2]","[9.57, 15.54, 13.95]","[1.51, 2.02, 3.36]","[466, 492, 950]","[396, 347, 799]","[0.57, 0.56, 0.56, 0.56, 0.56]","[198000, 199000, 206500, 205500, 217500]","[360, 1291, 1358, 498, 4016]","[451, 493, 321, 303, 106]","[645, 397, 3288, 612, 592]","[-11.0, 32.0, -26.0, -42.0, -57.0]","[196500, 197500, 199600, 201500, 205300]","[849, 951, 929, 830, 1504]","[195650, 196200, 197300, 198350, 200650]","[804, 858, 920, 871, 1176]","[195500, 195750, 196000, 197000, 198250]","[763, 868, 975, 868, 886]","[-11.0, 32.0, -26.0, -42.0, -57.0]",195500,763,0.55,216500,212800,205150,100.23,100.23,98.85,71.82,111.55,620,-67.0,Y,13.59,Y,N,N,N,N,N
A107590,미원홀딩스,"[11.03, 11.35, 18.16]","[6.24, 10.23, 10.61]","[0.65, 1.1, 1.73]","[78, 218, 297]","[163, 237, 402]","[0.78, 0.78, 0.78, 0.78, 0.78]","[141000, 138500, 142000, 142500, 147500]","[358, 990, 541, 430, 2333]","[831, 351, 377, 203, 638]","[475, 461, 668, 651, 1008]","[75.0, -7.0, -15.0, -57.0, -73.0]","[141000, 140400, 140600, 141100, 142300]","[753, 726, 731, 717, 932]","[140700, 140550, 140750, 140850, 141550]","[796, 762, 790, 643, 837]","[140750, 140750, 141000, 141000, 141250]","[509, 509, 529, 509, 529]","[75.0, -7.0, -15.0, -57.0, -73.0]",140750,509,0.78,147500,145300,142850,101.69,102.03,98.31,78.31,106.78,2488,-33.0,Y,13.51,Y,Y,N,N,Y,N
A950190,미투젠,"[95.79, 50.84, 26.61]","[0.0, 8.11, 10.46]","[3.29, 2.66]","[474, 367]","[387, 304]","[8.13, 8.28, 8.41, 8.52, 8.59]","[20300, 20350, 20650, 20950, 20700]","[35639, 46902, 51908, 134271, 43595]","[8271, 10694, 11291, 16276, 11250]","[15089, 18984, 18289, 26788, 10574]","[-120.0, 8.0, -79.0, 99.0, 71.0]","[20120, 20210, 20310, 20510, 20590]","[41353, 42888, 43410, 62872, 62540]","[20005, 20050, 20125, 20235, 20315]","[46294, 44627, 45177, 52744, 52593]","[19900, 19925, 20050, 20225, 20300]","[45252, 45252, 45252, 45252, 44461]","[-120.0, 8.0, -79.0, 99.0, 71.0]",19900,45252,8.7,20750,20740,20475,98.31,100.96,97.59,81.69,127.71,43530,-27.0,N,57.75,N,Y,N,N,N,N
A214180,민앤지,"[15.71, 15.9, 15.89]","[11.25, 11.62, 12.56]","[1.57, 1.67, 1.93]","[270, 282, 375]","[239, 293, 325]","[12.68, 12.72, 12.74, 12.78, 12.78]","[18450, 18450, 18800, 18400, 18300]","[31140, 23030, 49564, 27075, 28957]","[11772, 10703, 11473, 5782, 9686]","[12359, 9677, 24973, 6677, 7557]","[-66.0, 32.0, -201.0, 56.0, 14.0]","[18290, 18340, 18430, 18460, 18480]","[28694, 30471, 35249, 37370, 32153]","[18160, 18260, 18340, 18355, 18360]","[32678, 30137, 31125, 30012, 30098]","[18225, 18250, 18250, 18300, 18325]","[29621, 27997, 27997, 27483, 27487]","[-66.0, 32.0, -201.0, 56.0, 14.0]",18225,29621,12.75,18600,18460,18400,97.85,100.0,97.04,88.98,127.69,19603,-26.0,N,15.83,Y,Y,N,N,N,N
A206640,바디텍메드,"[16.78, 47.04, 32.75]","[19.43, 12.23, 8.89]","[3.01, 4.56, 2.5]","[150, 660, 519]","[119, 483, 474]","[2.3, 2.19, 2.17, 2.14, 2.12]","[17600, 17500, 17600, 17600, 17800]","[207729, 88133, 139974, 153172, 345556]","[30141, 29573, 46247, 16351, 27637]","[9541, 16708, 17832, 8906, 17332]","[263.0, 221.0, 422.0, 143.0, 251.0]","[17740, 17730, 17710, 17610, 17620]","[593139, 560638, 542472, 185661, 188316]","[17840, 17900, 17845, 17835, 17775]","[482141, 470551, 416959, 396314, 398650]","[17725, 17725, 17700, 17650, 17650]","[304979, 304979, 270794, 243690, 243690]","[263.0, 221.0, 422.0, 143.0, 251.0]",17725,304979,2.09,18100,17810,17770,101.93,103.87,100.0,75.14,155.25,341056,170.0,N,32.19,N,N,N,N,Y,Y
A064550,바이오니아,"[-22.49, 65.71, 15.58]","[-19.45, 7.1, 45.34]","[5.01, 3.07, 6.18]","[-85, 1052, 471]","[-74, 592, 292]","[6.8, 6.75, 6.77, 6.79, 6.75]","[37500, 37550, 37900, 36850, 36000]","[352843, 220216, 251042, 210548, 241671]","[51421, 19606, 27768, 34149, 24482]","[6776, 15119, 7664, 6389, 6118]","[482.0, -37.0, 336.0, 456.0, 229.0]","[38810, 38370, 38140, 37740, 37160]","[327575, 295251, 264987, 247866, 259635]","[40350, 39870, 39425, 38920, 38370]","[391988, 346369, 335284, 326918, 318714]","[40550, 39400, 38975, 38875, 38375]","[360868, 344050, 314384, 314384, 276912]","[482.0, -37.0, 336.0, 456.0, 229.0]",40550,360868,6.85,35350,36460,37415,101.41,102.4,97.74,47.24,279.49,324023,34.0,N,19.6,N,N,N,Y,N,Y
A251120,바이오에프디엔씨,"[0.0, 21.99, 20.54]","[0.0, 0.0, 0.0]",[],[],[],"[17.75, 17.29, 17.27, 17.32, 17.46]","[20900, 21000, 21000, 21750, 20550]","[382358, 105185, 114951, 315928, 204786]","[15586, 9699, 7544, 8528, 4704]","[2841, 8670, 8609, 8425, 2506]","[187.0, -24.0, -26.0, 57.0, 50.0]","[20590, 21070, 21430, 21400, 21040]","[711507, 718047, 700538, 312540, 227128]","[19725, 19950, 20115, 20400, 20585]","[414341, 412175, 407842, 430012, 437865]","[19050, 19275, 20050, 20950, 20950]","[145574, 145574, 123109, 167679, 204438]","[187.0, -24.0, -26.0, 57.0, 50.0]",19050,145574,17.52,22850,21540,21305,94.31,103.5,94.09,79.21,126.26,684903,221.0,N,14.18,N,N,N,N,Y,Y
A086040,바이오톡스텍,"[-5.15, 8.2, 19.05]","[-57.88, 84.9, 16.51]","[3.03, 6.62, 2.85]","[-1, 5, 42]","[-17, 24, 70]","[2.33, 2.2, 2.43, 2.56, 2.55]","[8220, 8330, 8390, 8250, 8050]","[123641, 87899, 55674, 52818, 93672]","[25103, 2306, 5265, 15799, 7983]","[5352, 11435, 18175, 3093, 1457]","[75.0, -45.0, -72.0, 30.0, 30.0]","[8302, 8334, 8344, 8312, 8248]","[111540, 118124, 98214, 78200, 83511]","[8259, 8269, 8289, 8292, 8275]","[103749, 98668, 94030, 90419, 91399]","[8220, 8220, 8275, 8290, 8290]","[96258, 88985, 86836, 77010, 78460]","[75.0, -45.0, -72.0, 30.0, 30.0]",8220,96258,2.37,8000,8132,8233,99.25,101.38,99.0,78.75,161.25,78661,53.0,Y,7.37,Y,N,N,Y,N,Y
A099430,바이오플러스,"[44.6, 41.85, 20.0]","[0.0, 0.0, 33.33]",[4.9],[182],[107],"[0.9, 0.74, 0.6, 0.6, 0.61]","[30100, 29750, 29750, 29250, 28500]","[259245, 185987, 80414, 163562, 244550]","[15601, 15502, 17195, 8343, 13330]","[22654, 5673, 12442, 11259, 7847]","[221.0, 42.0, 47.0, -127.0, -57.0]","[29090, 29540, 29750, 29660, 29470]","[363822, 365077, 314726, 250054, 187644]","[28110, 28460, 28835, 29065, 29070]","[377564, 381895, 377454, 309484, 275444]","[28225, 28575, 29075, 29350, 29350]","[296048, 297026, 297026, 258780, 250454]","[221.0, 42.0, 47.0, -127.0, -57.0]",28225,296048,0.72,30500,29470,29505,96.07,101.31,94.59,66.72,140.98,381748,-136.0,N,35.48,N,N,N,N,Y,N
A222160,바이옵트로,"[-18.75, -18.77, 51.09]","[-18.28, -16.45, 9.95]","[4.18, 3.25, 4.05]","[-7, -6, 30]","[-8, -6, 22]","[0.46, 0.45, 0.43, 0.42, 0.56]","[8380, 8160, 8070, 8010, 7870]","[24436, 80873, 56703, 55212, 56579]","[12924, 7388, 14599, 25242, 15322]","[1617, 3615, 3029, 3499, 6528]","[23.0, -7.0, 51.0, 75.0, 20.0]","[8522, 8428, 8344, 8230, 8098]","[45463, 54549, 54706, 53106, 54819]","[8599, 8552, 8496, 8437, 8342]","[67972, 65356, 65591, 64872, 59292]","[8615, 8590, 8555, 8510, 8435]","[59247, 59247, 59581, 56399, 56307]","[23.0, -7.0, 51.0, 75.0, 20.0]",8615,59247,0.59,8000,8024,8226,100.75,101.88,98.75,44.0,149.38,32432,39.0,N,4.52,Y,N,N,Y,N,Y
A043150,바텍,"[14.49, -10.28, 20.67]","[12.8, -13.77, 10.25]","[1.75, 1.5, 1.92]","[429, 316, 655]","[356, -218, 554]","[28.6, 28.57, 28.77, 28.78, 28.73]","[40050, 42100, 42100, 41700, 41350]","[54243, 140117, 58012, 81011, 55406]","[2815, 4467, 2699, 1539, 3251]","[5989, 7413, 6415, 1398, 2181]","[-7.0, 96.0, -114.0, 20.0, -6.0]","[39920, 40370, 40750, 41220, 41460]","[64009, 78598, 76175, 77546, 77898]","[39855, 40065, 40325, 40555, 40685]","[63573, 70257, 65883, 68405, 68446]","[40000, 40025, 40050, 40100, 40175]","[61540, 61540, 56926, 62650, 62650]","[-7.0, 96.0, -114.0, 20.0, -6.0]",40000,61540,28.77,42200,42020,41195,100.47,101.9,98.93,70.73,110.19,47928,37.0,N,8.29,N,N,N,N,N,Y
A066410,버킷스튜디오,"[-9.45, -11.35, 52.3]","[-16.21, -11.86, 4.58]","[1.47, 1.35, 2.23]","[8, 4, -21]","[-27, -51, 509]","[2.03, 1.01, 1.13, 1.63, 1.67]","[4255, 4200, 4130, 4055, 3885]","[10499039, 3302708, 3766363, 1892424, 2766169]","[208405, 114644, 44120, 128197, 107353]","[164250, 27094, 58187, 29999, 36381]","[412.0, 129.0, -37.0, 188.0, 61.0]","[4646, 4579, 4427, 4290, 4105]","[23298852, 22522115, 8006444, 5685503, 4538212]","[4537, 4537, 4524, 4478, 4402]","[23323718, 22798294, 20692706, 16602230, 13787198]","[4527, 4527, 4527, 4527, 4387]","[12025925, 12181608, 9998052, 8861688, 8017718]","[412.0, 129.0, -37.0, 188.0, 61.0]",4527,12025925,2.77,3745,3928,4253,101.34,103.6,99.2,44.46,224.83,1430956,39.0,N,10.5,N,N,N,Y,N,Y
A177350,베셀,"[-44.15, -5.25, 28.53]","[-4.35, -39.34, 5.03]","[2.3, 1.98, 1.09]","[-73, 41, -75]","[-110, -23, 56]","[0.5, 0.85, 0.51, 0.79, 0.55]","[4430, 4395, 4520, 4410, 4520]","[864182, 652722, 356628, 207060, 516404]","[10045, 29711, 2611, 8337, 5217]","[17152, 10806, 20758, 5824, 19314]","[-2.0, 60.0, -23.0, 3.0, -37.0]","[4269, 4287, 4358, 4400, 4455]","[502617, 460533, 476542, 452309, 521536]","[4181, 4224, 4258, 4287, 4333]","[391083, 438773, 430777, 426484, 448976]","[4172, 4190, 4222, 4275, 4350]","[284992, 312056, 312056, 312056, 345919]","[-2.0, 60.0, -23.0, 3.0, -37.0]",4172,284992,1.17,5450,4842,4564,99.08,100.92,95.05,51.93,115.6,3168863,-231.0,Y,-6.96,N,N,N,N,Y,N
A100120,뷰웍스,"[16.03, 13.8, 18.68]","[13.01, 13.26, 12.52]","[1.92, 1.68, 2.05]","[264, 291, 348]","[243, 230, 335]","[31.27, 31.34, 31.42, 31.7, 31.73]","[41000, 41500, 42400, 42250, 41400]","[39750, 46175, 74418, 42624, 40617]","[2410, 1546, 2127, 2732, 1677]","[16464, 10622, 9194, 10511, 1918]","[-532.0, -213.0, 16.0, -50.0, -6.0]","[40810, 41210, 41390, 41670, 41710]","[40246, 44244, 44026, 46265, 48834]","[40430, 40600, 40880, 41075, 41170]","[42502, 43025, 46168, 42057, 43388]","[40375, 40650, 40925, 41100, 41300]","[35621, 35810, 35810, 35810, 40372]","[-532.0, -213.0, 16.0, -50.0, -6.0]",40375,35621,31.72,42850,42170,41690,97.67,101.05,97.08,80.98,108.87,97993,228.0,N,16.17,Y,Y,N,N,Y,Y
A099390,브레인즈컴퍼니,"[8.37, 17.49, 15.36]","[0.0, 0.0, 22.68]",[2.99],[53],[49],"[0.3, 0.34, 0.3, 0.27, 0.43]","[27700, 28500, 28250, 28600, 27450]","[28673, 43000, 41791, 78499, 43530]","[2648, 4593, 7343, 1961, 6099]","[3236, 8048, 7973, 7007, 2546]","[-15.0, -63.0, 83.0, 10.0, 68.0]","[27650, 27690, 27770, 28070, 28100]","[38448, 33934, 34508, 43439, 47450]","[27235, 27490, 27740, 27890, 27880]","[45446, 46475, 48693, 50327, 45232]","[27425, 27625, 27725, 27800, 27800]","[36839, 41396, 42831, 42853, 42682]","[-15.0, -63.0, 83.0, 10.0, 68.0]",27425,36839,0.21,27600,27920,27805,99.09,101.45,98.73,82.43,268.48,19231,-29.0,N,13.74,N,N,N,N,N,N
A365900,브이씨,"[0.0, 33.18, 27.88]","[0.0, 0.0, 0.0]",[],[],[],"[0.67, 0.62, 0.5, 0.76, 0.58]","[13900, 13950, 14400, 14400, 14300]","[247887, 93790, 179548, 101656, 97559]","[11295, 8666, 9038, 4514, 8059]","[16677, 16440, 29677, 36389, 26024]","[-16.0, 10.0, 21.0, -126.0, -127.0]","[13070, 13390, 13810, 14070, 14190]","[458295, 445809, 461420, 187922, 144395]","[12265, 12540, 12845, 13165, 13455]","[326496, 325559, 336979, 339402, 336642]","[12225, 12325, 12725, 13400, 13800]","[141164, 141164, 168266, 168355, 168355]","[-16.0, 10.0, 21.0, -126.0, -127.0]",12225,141164,0.82,13800,14150,13770,98.55,102.17,98.55,77.9,141.3,95155,-149.0,N,20.35,N,N,N,N,N,N
A018290,브이티지엠피,"[4.98, 1.69, 20.09]","[93.94, 275.09, 16.46]","[4.69, 4.08, 3.02]","[103, 55, 264]","[34, -13, 175]","[3.36, 3.5, 3.42, 3.39, 3.34]","[6860, 6970, 7010, 7070, 6840]","[311759, 273567, 97572, 297160, 121383]","[24172, 22737, 6587, 16230, 26090]","[14550, 8339, 10704, 23887, 9513]","[10.0, 43.0, -1.0, -23.0, 69.0]","[6712, 6778, 6848, 6928, 6950]","[126561, 168719, 163052, 210418, 220675]","[6692, 6719, 6753, 6792, 6808]","[95769, 115096, 120171, 144041, 149522]","[6675, 6675, 6680, 6705, 6785]","[69054, 69054, 70813, 84548, 109823]","[10.0, 43.0, -1.0, -23.0, 69.0]",6675,69054,3.25,7210,6994,6886,94.87,105.27,93.76,85.71,141.47,3480482,-70.0,N,8.92,N,N,N,N,Y,N
A126340,비나텍,"[0.0, 14.83, 16.01]","[18.29, 55.09, 34.64]","[4.31, 6.4, 5.13]","[60, 64, 56]","[44, 46, 75]","[1.29, 1.24, 1.2, 1.21, 1.2]","[41600, 42550, 42750, 41750, 40850]","[16191, 22273, 19684, 17577, 17470]","[1441, 1592, 5122, 4543, 1449]","[659, 2938, 1684, 1816, 948]","[14.0, -6.0, 38.0, 93.0, -1.0]","[40390, 41090, 41840, 42130, 41900]","[27876, 29705, 30328, 25859, 18653]","[39530, 39920, 40330, 40645, 40880]","[19467, 20700, 21776, 22676, 23445]","[38975, 39025, 39675, 40950, 41225]","[14662, 16383, 17286, 17787, 17800]","[14.0, -6.0, 38.0, 93.0, -1.0]",38975,14662,1.24,42000,41700,41395,97.62,101.19,97.38,83.57,144.05,14306,7.0,Y,10.28,N,N,N,N,N,Y
A121800,비덴트,"[-3.01, 7.25, 44.64]","[-29.97, 13.29, 4.96]","[1.05, 1.07, 1.93]","[-18, -65, 8]","[-74, 212, 2233]","[7.88, 7.91, 7.79, 7.91, 7.92]","[18600, 18900, 19650, 19000, 17400]","[3496311, 1362308, 2508405, 1408393, 2949008]","[227300, 160807, 80194, 118717, 117602]","[60028, 201318, 181753, 53566, 57495]","[1641.0, -5.0, -1298.0, 1424.0, 734.0]","[19780, 19340, 19290, 19110, 18710]","[4234326, 3506565, 2596191, 2294481, 2376017]","[19835, 19935, 19920, 19880, 19510]","[6032748, 5982415, 5101697, 4683484, 3341002]","[19850, 19850, 19775, 19775, 19525]","[4450923, 4450923, 3698521, 3244709, 2948002]","[1641.0, -5.0, -1298.0, 1424.0, 734.0]",19850,4450923,7.71,16850,18080,18710,102.08,104.15,100.0,49.44,223.74,1156082,461.0,Y,16.29,N,N,N,Y,N,Y
A146320,비씨엔씨,"[0.0, 19.77, 36.38]","[0.0, 0.0, 0.0]",[],[],[],"[0.27, 0.24, 0.23, 0.29, 0.31]","[19450, 19200, 19650, 19800, 19350]","[107390, 98920, 146122, 120191, 91416]","[9922, 30999, 15897, 7709, 13923]","[1685, 6015, 13190, 15766, 5224]","[91.0, 378.0, 92.0, 102.0, 174.0]","[19920, 19790, 19680, 19650, 19490]","[122102, 125614, 124407, 128443, 113575]","[19695, 19620, 19620, 19680, 19700]","[155362, 136142, 138068, 132919, 120795]","[19750, 19550, 19550, 19725, 19725]","[144956, 132310, 141541, 128575, 114687]","[91.0, 378.0, 92.0, 102.0, 174.0]",19750,144956,0.26,18600,19330,19560,102.42,102.96,98.92,94.62,181.18,66270,233.0,Y,18.72,N,N,N,Y,N,Y
A090460,비에이치,"[24.22, 8.69, 22.55]","[12.4, 28.08, 9.55]","[2.36, 2.14, 1.78]","[626, 340, 711]","[566, 259, 817]","[15.46, 15.54, 15.77, 15.53, 15.53]","[24300, 24400, 24450, 24000, 24100]","[505583, 554507, 1015056, 780977, 751238]","[50970, 25134, 37380, 51479, 40132]","[48095, 42762, 69648, 34107, 52017]","[-32.0, -264.0, -818.0, 534.0, 374.0]","[24230, 24240, 24350, 24310, 24250]","[1804323, 877065, 759813, 726941, 728855]","[23640, 23875, 24040, 24120, 24170]","[1724284, 1634910, 1559100, 1522800, 1503784]","[23750, 24050, 24250, 24250, 24250]","[1302622, 1050746, 984707, 951429, 871218]","[-32.0, -264.0, -818.0, 534.0, 374.0]",23750,1302622,16.02,26250,24770,24505,95.24,102.48,94.86,60.0,98.86,2511053,591.0,N,18.49,N,N,N,N,Y,Y
A335890,비올,"[43.5, -12.49, 19.2]","[0.0, -77.85, 28.43]","[0.0, 7.15, 4.89]","[38, 34, 54]","[33, -18, 44]","[1.86, 2.36, 2.49, 2.27, 2.07]","[2540, 2820, 2765, 2740, 2640]","[5506865, 14092386, 3398571, 2527309, 1233274]","[58976, 58376, 53607, 147351, 127823]","[72078, 213681, 89123, 35508, 21591]","[-17.0, -181.0, 26.0, 115.0, 123.0]","[2397, 2489, 2575, 2652, 2701]","[1311944, 4081547, 4719802, 5186407, 5388487]","[2376, 2426, 2467, 2506, 2533]","[796089, 2183045, 2511404, 2735484, 2822561]","[2357, 2367, 2377, 2387, 2467]","[274195, 288075, 298346, 350099, 763721]","[-17.0, -181.0, 26.0, 115.0, 123.0]",2357,274195,2.33,2675,2705,2597,99.81,102.43,98.69,71.59,107.1,1067065,8.0,N,16.74,N,N,N,N,Y,Y
A093190,빅솔론,"[6.57, 3.8, 16.23]","[11.2, 15.86, 4.96]","[0.64, 0.51, 0.63]","[95, 41, 140]","[96, 56, 259]","[13.83, 13.83, 13.87, 13.92, 13.85]","[6540, 6540, 6690, 6680, 6530]","[50761, 49620, 64391, 81222, 91582]","[11003, 20254, 8654, 13649, 11749]","[6102, 3505, 12442, 5500, 2212]","[0.0, 34.0, -17.0, 21.0, 0.0]","[6526, 6524, 6560, 6598, 6596]","[37096, 41108, 48529, 55666, 67931]","[6488, 6513, 6544, 6566, 6562]","[45387, 44455, 47949, 48540, 51286]","[6525, 6540, 6540, 6545, 6540]","[42418, 42418, 48433, 48433, 48433]","[0.0, 34.0, -17.0, 21.0, 0.0]",6525,42418,13.91,6590,6608,6566,99.24,100.0,97.88,77.69,125.49,62413,-7.0,N,8.87,N,N,N,N,Y,N
A143240,사람인에이치알,"[25.35, 18.4, 23.2]","[14.17, 14.5, 15.09]","[3.07, 2.39, 3.02]","[273, 241, 391]","[255, 216, 318]","[30.2, 30.18, 30.16, 30.05, 30.03]","[40950, 41000, 41450, 41150, 40950]","[6674, 6922, 24338, 13098, 9551]","[1059, 372, 2263, 1768, 670]","[1459, 750, 1213, 274, 449]","[-35.0, 0.0, 29.0, 12.0, -4.0]","[40160, 40580, 41020, 41110, 41100]","[11333, 10384, 13976, 12432, 31531]","[40055, 40105, 40210, 40340, 40500]","[11213, 10125, 11959, 11907, 21717]","[40125, 40125, 40275, 40825, 40950]","[10269, 8971, 10269, 10269, 10285]","[-35.0, 0.0, 29.0, 12.0, -4.0]",40125,10269,30.01,40800,41010,40795,100.12,100.49,99.26,80.15,139.71,11447,15.0,N,22.32,N,N,N,N,Y,Y
A003960,사조대림,"[30.57, 10.02, 16.06]","[1.52, 4.42, 3.69]","[0.37, 0.34, 0.44]","[496, 494, 1023]","[871, 362, 666]","[3.83, 3.87, 3.8, 3.81, 3.85]","[29650, 29300, 29050, 29350, 28850]","[61661, 36823, 21682, 65461, 36630]","[5080, 8687, 4904, 2264, 7489]","[10498, 1975, 3270, 4168, 1980]","[41.0, 39.0, -58.0, 3.0, 49.0]","[29150, 29290, 29370, 29370, 29240]","[48096, 48601, 39315, 44384, 44627]","[28975, 29110, 29140, 29185, 29125]","[84992, 86941, 84752, 86831, 49683]","[28925, 29125, 29175, 29325, 29175]","[44369, 44369, 42412, 50960, 38714]","[41.0, 39.0, -58.0, 3.0, 49.0]",28925,44369,3.87,29300,28970,29130,96.59,101.02,96.08,62.8,118.26,52043,3.0,N,18.88,N,N,N,N,Y,Y
