CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A950190,미투젠,"[95.79, 50.84, 26.61]","[0.0, 8.11, 10.46]","[3.29, 2.66]","[474, 367]","[387, 304]","[8.84, 8.81, 8.95, 9.0, 9.06]","[20700, 20350, 20700, 20700, 20700]","[29190, 34979, 31029, 21063, 26668]","[7918, 16021, 15507, 15689, 15411]","[7243, 12631, 11139, 11484, 7617]","[-9.0, 141.0, 99.0, 86.0, 157.0]","[20630, 20680, 20630, 20640, 20630]","[38270, 59200, 36028, 32633, 29076]","[20570, 20495, 20610, 20650, 20685]","[50578, 51308, 49319, 47874, 45833]","[20650, 20500, 20675, 20700, 20700]","[44217, 44217, 41098, 41098, 36865]","[-9.0, 141.0, 99.0, 86.0, 157.0]",20650,44217,9.41,20100,20530,20585,102.24,102.49,99.0,84.33,131.84,67735,119.0,N,57.75,N,N,N,Y,Y,Y
A214180,민앤지,"[15.71, 15.9, 15.89]","[11.25, 11.62, 12.56]","[1.57, 1.67, 1.93]","[270, 282, 375]","[239, 293, 325]","[12.75, 12.78, 12.74, 12.73, 12.72]","[18400, 18250, 18450, 18300, 18250]","[17849, 24092, 20145, 21859, 15849]","[10164, 7441, 10879, 14833, 10909]","[8825, 4133, 7023, 4182, 5368]","[45.0, 26.0, 76.0, 113.0, 102.0]","[18350, 18350, 18380, 18400, 18330]","[23152, 24987, 21381, 20759, 19974]","[18405, 18390, 18430, 18415, 18395]","[30262, 30147, 26772, 25778, 25057]","[18400, 18350, 18425, 18400, 18350]","[26030, 26030, 24565, 23605, 23005]","[45.0, 26.0, 76.0, 113.0, 102.0]",18400,26030,12.66,18200,18300,18350,100.0,100.55,98.63,90.93,130.49,32171,91.0,N,15.83,Y,N,N,Y,Y,Y
A206640,바디텍메드,"[16.78, 47.04, 32.75]","[19.43, 12.23, 8.89]","[3.01, 4.56, 2.5]","[150, 660, 519]","[119, 483, 474]","[2.12, 2.1, 2.06, 2.09, 2.05]","[17800, 18000, 17250, 16050, 15600]","[102971, 154583, 150722, 432408, 236335]","[17617, 29020, 24688, 32200, 35237]","[13958, 24505, 8294, 19859, 9733]","[172.0, 108.0, 167.0, 208.0, 210.0]","[17930, 17890, 17820, 17440, 16940]","[215864, 225555, 177008, 238499, 217858]","[17770, 17800, 17720, 17565, 17375]","[200843, 384040, 182993, 205291, 220272]","[17775, 17775, 17700, 17700, 17700]","[155558, 183154, 152352, 153504, 155558]","[172.0, 108.0, 167.0, 208.0, 210.0]",17775,155558,2.21,15500,15520,16480,99.35,100.97,99.03,87.74,177.74,50691,120.0,N,32.19,N,N,N,Y,N,Y
A064550,바이오니아,"[-22.49, 65.71, 15.58]","[-19.45, 7.1, 45.34]","[5.01, 3.07, 6.18]","[-85, 1052, 471]","[-74, 592, 292]","[7.1, 7.06, 7.03, 7.0, 6.62]","[34350, 34900, 34150, 32850, 32300]","[354772, 167386, 258532, 412098, 299754]","[63488, 43829, 31131, 38953, 22627]","[7379, 8209, 8962, 10983, 7306]","[955.0, 201.0, 580.0, 569.0, 276.0]","[35360, 35860, 34990, 34320, 33710]","[254818, 225391, 258311, 308022, 304308]","[36550, 37000, 36075, 35610, 35085]","[251901, 245520, 259370, 265357, 273546]","[36525, 37175, 36100, 35675, 35125]","[236428, 236428, 249999, 249999, 259729]","[955.0, 201.0, 580.0, 569.0, 276.0]",36525,236428,6.6,30700,31560,32940,101.3,101.95,98.21,54.4,321.82,332606,22.0,N,19.6,N,N,N,Y,Y,Y
A251120,바이오에프디엔씨,"[0.0, 21.99, 20.54]","[0.0, 0.0, 0.0]",[],[],[],"[17.91, 18.08, 17.68, 17.67, 17.61]","[22250, 22750, 21750, 21350, 20750]","[447376, 328667, 149682, 159927, 116561]","[13551, 3598, 16079, 14655, 10333]","[2091, 7188, 4701, 3150, 3234]","[210.0, -11.0, 165.0, 23.0, 119.0]","[21990, 21890, 22230, 22190, 21770]","[387280, 361636, 376544, 356937, 242618]","[21695, 21660, 21635, 21680, 21655]","[350411, 531230, 301975, 279625, 280899]","[21650, 21650, 21650, 21650, 21650]","[325695, 324803, 291110, 233730, 233730]","[210.0, -11.0, 165.0, 23.0, 119.0]",21650,325695,17.75,26450,21400,21795,75.8,100.0,74.86,68.43,109.07,3833297,-224.0,N,14.18,N,N,N,N,Y,N
A086040,바이오톡스텍,"[-5.15, 8.2, 19.05]","[-57.88, 84.9, 16.51]","[3.03, 6.62, 2.85]","[-1, 5, 42]","[-17, 24, 70]","[2.27, 2.3, 2.3, 2.33, 2.34]","[8080, 7930, 8000, 7980, 7880]","[33342, 37578, 32862, 23108, 40739]","[1374, 8419, 13351, 18196, 9314]","[6890, 4875, 5272, 3025, 3654]","[-27.0, 12.0, 22.0, 94.0, 28.0]","[8006, 8040, 7996, 7998, 7974]","[57087, 61210, 44839, 41215, 33620]","[8159, 8192, 8122, 8098, 8053]","[67795, 79827, 64220, 54092, 49339]","[8150, 8235, 8065, 8025, 8000]","[62726, 73683, 55576, 47810, 41013]","[-27.0, 12.0, 22.0, 94.0, 28.0]",8150,62726,2.53,7960,8016,8007,100.38,101.26,99.62,79.15,162.06,31980,37.0,Y,7.37,Y,Y,N,Y,N,Y
A099430,바이오플러스,"[44.6, 41.85, 20.0]","[0.0, 0.0, 33.33]",[4.9],[182],[107],"[0.76, 1.03, 0.6, 0.54, 0.58]","[30600, 30650, 29600, 30200, 30300]","[151107, 184689, 179881, 118534, 113671]","[14374, 7685, 14200, 6681, 12547]","[27519, 26231, 3323, 12662, 11076]","[-9.0, -101.0, 192.0, -15.0, 100.0]","[29920, 29650, 30140, 30310, 30270]","[229784, 232441, 216703, 203625, 149955]","[29790, 29700, 29805, 29815, 29870]","[240045, 273640, 202292, 188048, 180826]","[29750, 29725, 29750, 29750, 29975]","[185896, 216203, 184638, 182130, 172467]","[-9.0, -101.0, 192.0, -15.0, 100.0]",29750,185896,0.56,28950,29780,30045,100.86,102.07,98.1,70.29,148.53,176222,10.0,N,35.48,N,N,N,Y,N,Y
A222160,바이옵트로,"[-18.75, -18.77, 51.09]","[-18.28, -16.45, 9.95]","[4.18, 3.25, 4.05]","[-7, -6, 30]","[-8, -6, 22]","[0.46, 0.49, 0.5, 0.57, 0.64]","[7990, 7980, 8280, 8610, 8770]","[32317, 37346, 69445, 83410, 127879]","[5277, 8253, 4757, 6471, 3830]","[5958, 5210, 12151, 10514, 11938]","[-11.0, 28.0, -5.0, -13.0, -65.0]","[8002, 8006, 8084, 8172, 8326]","[48544, 53068, 51088, 51102, 70659]","[8116, 8175, 8091, 8114, 8175]","[50825, 53893, 52991, 58881, 63805]","[8040, 8115, 8040, 8040, 8040]","[51614, 55987, 55987, 56859, 56859]","[-11.0, 28.0, -5.0, -13.0, -65.0]",8040,51614,0.9,9340,8912,8542,99.57,100.96,97.32,41.81,127.94,310460,-31.0,N,4.52,Y,Y,N,N,Y,N
A043150,바텍,"[14.49, -10.28, 20.67]","[12.8, -13.77, 10.25]","[1.75, 1.5, 1.92]","[429, 316, 655]","[356, -218, 554]","[28.7, 28.72, 28.69, 28.72, 28.87]","[42950, 42600, 42650, 43850, 43350]","[43474, 44356, 32430, 74802, 63627]","[1755, 663, 5664, 1514, 3035]","[4845, 4103, 2835, 14481, 2540]","[-59.0, -37.0, 44.0, -449.0, -26.0]","[42370, 42120, 42630, 42850, 43080]","[55961, 63522, 51339, 48622, 51768]","[41795, 41435, 42045, 42425, 42550]","[66781, 69853, 64632, 66682, 59015]","[42100, 41900, 42150, 42400, 42625]","[54925, 56801, 54925, 56801, 56801]","[-59.0, -37.0, 44.0, -449.0, -26.0]",42100,54925,28.87,42500,42610,42730,98.94,100.12,97.65,70.35,109.41,27483,-81.0,N,8.29,N,N,N,N,N,N
A066410,버킷스튜디오,"[-9.45, -11.35, 52.3]","[-16.21, -11.86, 4.58]","[1.47, 1.35, 2.23]","[8, 4, -21]","[-27, -51, 509]","[2.91, 2.72, 3.0, 1.85, 1.33]","[3580, 3690, 3560, 3500, 3375]","[2154642, 1167065, 4584678, 4032755, 2530391]","[198746, 43041, 129493, 153656, 150019]","[127122, 40089, 19913, 176880, 121939]","[175.0, -8.0, 251.0, -391.0, 82.0]","[3745, 3840, 3680, 3615, 3541]","[1871220, 1821002, 2232498, 2700116, 2923879]","[4017, 4133, 3892, 3817, 3734]","[3781867, 4919291, 3390943, 2718099, 2637939]","[3970, 4092, 3855, 3785, 3717]","[2488346, 3093508, 2510228, 2510228, 2364398]","[175.0, -8.0, 251.0, -391.0, 82.0]",3970,2488346,1.11,3165,3330,3472,102.21,102.21,98.74,52.61,266.03,2136377,212.0,N,10.5,N,N,N,Y,N,Y
A177350,베셀,"[-44.15, -5.25, 28.53]","[-4.35, -39.34, 5.03]","[2.3, 1.98, 1.09]","[-73, 41, -75]","[-110, -23, 56]","[0.74, 1.31, 0.54, 0.65, 0.92]","[5450, 5610, 5350, 5220, 5140]","[1203089, 3323355, 1038776, 572027, 1397598]","[13701, 64244, 27447, 87299, 65222]","[31857, 3451, 40330, 13656, 10420]","[-33.0, 159.0, -72.0, 262.0, 145.0]","[5268, 5060, 5434, 5416, 5354]","[5104734, 4882268, 5208971, 1897017, 1539203]","[4834, 4709, 4944, 5023, 5098]","[2778613, 2679754, 2867188, 2838535, 2914412]","[4520, 4475, 4915, 5265, 5265]","[761592, 594737, 954119, 851705, 1135466]","[-33.0, 159.0, -72.0, 262.0, 145.0]",4520,761592,1.04,5460,5200,5308,96.89,101.1,93.77,51.83,115.38,994180,-155.0,Y,-6.96,N,N,N,N,Y,N
A100120,뷰웍스,"[16.03, 13.8, 18.68]","[13.01, 13.26, 12.52]","[1.92, 1.68, 2.05]","[264, 291, 348]","[243, 230, 335]","[31.99, 31.93, 31.98, 31.95, 31.91]","[42000, 42500, 41850, 41800, 41200]","[40138, 71756, 28444, 24214, 28168]","[1169, 3648, 3055, 6423, 6672]","[1710, 6338, 12725, 15828, 811]","[-17.0, 17.0, -439.0, -546.0, 29.0]","[42140, 42190, 42230, 42200, 41870]","[59322, 59794, 56942, 52775, 38775]","[41905, 41790, 41970, 42050, 42020]","[52794, 51916, 52888, 51359, 49557]","[41975, 41725, 41975, 41975, 41975]","[44154, 44154, 44154, 44154, 41625]","[-17.0, 17.0, -439.0, -546.0, 29.0]",41975,44154,31.93,40800,41270,41735,101.96,101.96,99.14,85.05,114.34,38087,51.0,N,16.17,Y,N,N,Y,N,Y
A099390,브레인즈컴퍼니,"[8.37, 17.49, 15.36]","[0.0, 0.0, 22.68]",[2.99],[53],[49],"[0.18, 0.16, 0.15, 0.17, 0.17]","[26700, 26650, 25950, 26300, 26550]","[10311, 42529, 24961, 18136, 12640]","[3060, 622, 5125, 3072, 766]","[2690, 2604, 1560, 3806, 2806]","[-13.0, -31.0, 1.0, -4.0, -31.0]","[27220, 27600, 26920, 26640, 26430]","[27393, 41178, 23701, 23072, 21765]","[27645, 27685, 27510, 27370, 27175]","[35494, 37848, 35576, 34519, 31402]","[27650, 27650, 27650, 27525, 27075]","[35286, 37861, 35286, 33412, 23149]","[-13.0, -31.0, 1.0, -4.0, -31.0]",27650,35286,0.46,27800,27650,27145,98.02,100.54,97.12,81.83,266.55,50974,18.0,N,13.74,N,N,N,N,Y,Y
A365900,브이씨,"[0.0, 33.18, 27.88]","[0.0, 0.0, 0.0]",[],[],[],"[1.0, 1.02, 0.95, 0.94, 0.73]","[13500, 13450, 13950, 13700, 13650]","[27708, 51481, 43832, 91999, 50515]","[8681, 5538, 5005, 12242, 16492]","[8896, 3056, 8581, 29453, 16434]","[-18.0, 6.0, -34.0, 36.0, 5.0]","[13780, 13960, 13710, 13680, 13650]","[69233, 84031, 58482, 62076, 53366]","[13925, 13885, 13950, 13930, 13900]","[128596, 272743, 101441, 85776, 81523]","[13875, 13875, 13925, 13900, 13825]","[96402, 99714, 94708, 93099, 83591]","[-18.0, 6.0, -34.0, 36.0, 5.0]",13875,96402,0.63,15200,14620,14150,96.38,100.33,95.39,70.72,128.29,176025,-77.0,N,20.35,N,N,N,N,Y,N
A018290,브이티지엠피,"[4.98, 1.69, 20.09]","[93.94, 275.09, 16.46]","[4.69, 4.08, 3.02]","[103, 55, 264]","[34, -13, 175]","[3.28, 3.09, 3.19, 3.22, 3.24]","[7130, 7140, 7120, 7110, 7150]","[255221, 412676, 205187, 158501, 286791]","[55585, 19172, 39459, 45746, 20178]","[21356, 11599, 30061, 18277, 17391]","[82.0, 35.0, -41.0, 59.0, 38.0]","[7032, 7020, 7088, 7142, 7130]","[876991, 884293, 895560, 910952, 267549]","[6980, 6934, 7019, 7044, 7062]","[543778, 523742, 558135, 543115, 544480]","[6990, 6915, 7040, 7090, 7115]","[264483, 197650, 269089, 236509, 236509]","[82.0, 35.0, -41.0, 59.0, 38.0]",6990,264483,3.25,7170,7188,7165,100.42,101.12,98.88,86.19,142.26,100661,-35.0,N,8.92,N,N,N,N,N,N
A126340,비나텍,"[0.0, 14.83, 16.01]","[18.29, 55.09, 34.64]","[4.31, 6.4, 5.13]","[60, 64, 56]","[44, 46, 75]","[1.24, 1.22, 1.27, 1.28, 1.3]","[41450, 41400, 41800, 41500, 40700]","[8449, 10945, 7522, 12984, 5824]","[2122, 1084, 1029, 2884, 2010]","[1075, 656, 1453, 663, 3551]","[9.0, -3.0, -36.0, 28.0, 14.0]","[41370, 41430, 41560, 41630, 41370]","[12467, 14297, 10475, 10898, 9202]","[41750, 41635, 41730, 41720, 41535]","[19165, 22316, 14565, 14273, 12627]","[41675, 41675, 41675, 41625, 41475]","[16836, 17541, 15249, 13645, 12069]","[9.0, -3.0, -36.0, 28.0, 14.0]",41675,16836,1.36,39900,40590,41110,102.01,102.01,99.25,87.97,151.63,19707,21.0,Y,10.28,N,N,N,Y,Y,Y
A121800,비덴트,"[-3.01, 7.25, 44.63]","[-29.97, 13.29, 4.96]","[1.05, 1.07, 1.93]","[-18, -65, 8]","[-74, 212, 2233]","[7.87, 7.76, 7.68, 7.78, 7.68]","[16700, 16750, 16900, 16250, 15850]","[1007162, 1354423, 805438, 1040968, 946044]","[134282, 110892, 138503, 157143, 115979]","[118718, 79371, 133588, 36076, 50806]","[656.0, 42.0, 572.0, 926.0, 669.0]","[17040, 17500, 16940, 16690, 16490]","[1682815, 1768981, 1246943, 1096078, 1045334]","[18075, 18395, 17825, 17590, 17285]","[1994171, 2185592, 1816511, 1568090, 1525561]","[18050, 18750, 17450, 17150, 16875]","[1638079, 2175496, 1425098, 1383314, 1297529]","[656.0, 42.0, 572.0, 926.0, 669.0]",18050,1638079,7.83,16200,16390,16540,101.23,102.16,100.0,51.42,232.72,670750,943.0,Y,16.29,N,N,N,Y,N,Y
A146320,비씨엔씨,"[0.0, 19.77, 36.38]","[0.0, 0.0, 0.0]",[],[],[],"[0.24, 0.24, 0.24, 0.22, 0.23]","[18650, 18100, 18600, 19300, 19050]","[65160, 82482, 35557, 65638, 38705]","[9944, 14244, 16560, 5249, 5396]","[7683, 2323, 8083, 23030, 4249]","[48.0, 191.0, 96.0, -211.0, 30.0]","[18790, 19020, 18640, 18650, 18740]","[71134, 82063, 59851, 63577, 57927]","[19220, 19350, 19065, 19050, 19035]","[99835, 103360, 86808, 82530, 76484]","[19300, 19400, 19225, 19225, 19150]","[96041, 100487, 87852, 75419, 66843]","[48.0, 191.0, 96.0, -211.0, 30.0]",19300,96041,0.45,21400,20570,19610,98.83,105.14,97.66,82.24,157.48,762279,307.0,Y,18.72,N,N,N,N,Y,Y
A090460,비에이치,"[24.22, 8.69, 22.55]","[12.4, 28.08, 9.55]","[2.36, 2.14, 1.78]","[626, 340, 711]","[566, 259, 817]","[17.6, 17.75, 17.58, 17.71, 17.84]","[26300, 25750, 27000, 27400, 27550]","[836442, 790291, 1582487, 707694, 691866]","[38764, 77889, 36849, 15975, 35597]","[78886, 31578, 51535, 59506, 80299]","[-989.0, 944.0, 304.0, -600.0, -64.0]","[25490, 25030, 26070, 26540, 26800]","[1206942, 1197102, 1374189, 1314781, 949853]","[24900, 24690, 25160, 25470, 25785]","[968237, 978774, 1051885, 1083054, 1096270]","[24425, 24400, 24750, 25400, 26000]","[795460, 792113, 821025, 821025, 821025]","[-989.0, 944.0, 304.0, -600.0, -64.0]",24425,795460,19.22,28150,28140,27340,100.71,101.78,95.74,55.95,102.31,1361213,4.0,N,18.49,N,N,N,N,Y,Y
A335890,비올,"[43.5, -12.49, 19.2]","[0.0, -77.85, 28.43]","[0.0, 7.15, 4.89]","[38, 34, 54]","[33, -18, 44]","[2.6, 2.43, 2.53, 2.31, 2.19]","[2590, 2570, 2560, 2650, 2690]","[733671, 1365044, 1402096, 1186063, 955917]","[43972, 58319, 130696, 49084, 53256]","[67919, 24172, 18078, 89426, 66611]","[-80.0, 62.0, 164.0, 34.0, -53.0]","[2636, 2666, 2620, 2609, 2612]","[1114957, 1478116, 1148140, 1160853, 1137889]","[2644, 2620, 2660, 2671, 2658]","[3155035, 3100561, 3269477, 2834941, 1512957]","[2657, 2657, 2657, 2662, 2662]","[1315663, 1304977, 1394255, 1315663, 1217237]","[-80.0, 62.0, 164.0, 34.0, -53.0]",2657,1315663,2.02,2650,2665,2637,98.87,100.38,97.36,72.26,108.11,500687,4.0,N,16.74,N,N,N,Y,N,Y
A093190,빅솔론,"[6.57, 3.8, 16.23]","[11.2, 15.86, 4.96]","[0.64, 0.51, 0.63]","[95, 41, 140]","[96, 56, 259]","[13.97, 13.98, 14.0, 13.99, 13.98]","[6610, 6560, 6610, 6730, 6730]","[38888, 39381, 33484, 63653, 29538]","[11053, 8823, 11340, 12355, 15792]","[9127, 8409, 6236, 11237, 6131]","[11.0, 15.0, 4.0, -16.0, 48.0]","[6568, 6582, 6584, 6620, 6648]","[52649, 60981, 41049, 47827, 41256]","[6583, 6571, 6590, 6609, 6628]","[54192, 54837, 54503, 55793, 53701]","[6555, 6545, 6575, 6600, 6610]","[50653, 50653, 50653, 56483, 51423]","[11.0, 15.0, 4.0, -16.0, 48.0]",6555,50653,14.16,7060,6946,6783,100.85,100.99,98.44,72.52,117.14,77172,3.0,N,8.87,N,N,N,N,Y,Y
A143240,사람인에이치알,"[25.35, 18.4, 23.2]","[14.17, 14.5, 15.09]","[3.07, 2.39, 3.02]","[273, 241, 391]","[255, 216, 318]","[29.93, 29.99, 29.83, 29.79, 29.46]","[39650, 39650, 39900, 39900, 41500]","[16459, 14362, 10463, 61039, 55541]","[1822, 2289, 778, 2112, 510]","[1370, 150, 805, 9014, 831]","[46.0, 69.0, -7.0, -333.0, 9.0]","[40350, 40650, 40140, 39980, 40120]","[12930, 31641, 13118, 22769, 31587]","[40730, 40835, 40620, 40515, 40565]","[22377, 22818, 22325, 27761, 32621]","[40950, 40950, 40875, 40750, 40750]","[12115, 12115, 12115, 13596, 15448]","[46.0, 69.0, -7.0, -333.0, 9.0]",40950,12115,28.67,39400,40280,40130,100.51,101.65,99.37,82.99,144.67,22957,8.0,N,22.32,N,N,N,Y,Y,Y
A003960,사조대림,"[30.57, 10.02, 16.06]","[1.52, 4.42, 3.69]","[0.37, 0.34, 0.44]","[496, 494, 1023]","[871, 362, 666]","[4.08, 4.07, 4.09, 4.27, 4.37]","[29350, 29250, 29900, 30500, 31500]","[29239, 23678, 64682, 83554, 242482]","[4326, 1804, 3474, 6377, 3199]","[5366, 2975, 12310, 10158, 2189]","[49.0, -48.0, -172.0, -19.0, -9.0]","[29010, 29010, 29220, 29660, 30100]","[34872, 42113, 40489, 50890, 89005]","[29190, 29190, 29230, 29315, 29535]","[39655, 40716, 42577, 44826, 65361]","[29300, 29300, 29300, 29300, 29325]","[36249, 37056, 37056, 37056, 44445]","[49.0, -48.0, -172.0, -19.0, -9.0]",29300,36249,4.59,32200,32060,30860,98.29,101.4,97.36,57.14,107.61,89235,-53.0,N,18.88,N,N,N,N,Y,N
A028050,삼성엔지니어링,"[27.49, 17.32, 20.67]","[11.73, 10.29, 12.05]","[2.86, 1.62, 2.24]","[4227, 3612, 5033]","[3238, 2521, 3511]","[40.42, 40.59, 40.34, 40.28, 40.23]","[24300, 23750, 24400, 24400, 24350]","[911481, 1090543, 833037, 970904, 706601]","[100099, 155069, 113508, 75875, 94538]","[84604, 41495, 104781, 50234, 41413]","[500.0, 1767.0, -222.0, 966.0, 883.0]","[24160, 24340, 24220, 24240, 24240]","[1069521, 1128481, 890166, 904670, 915088]","[24855, 25090, 24675, 24535, 24425]","[1211805, 1207808, 1169090, 1077980, 1033018]","[24725, 25150, 24375, 24375, 24350]","[1182533, 1182533, 1148930, 1053289, 947058]","[500.0, 1767.0, -222.0, 966.0, 883.0]",24725,1182533,40.06,24200,24400,24320,99.38,100.62,98.35,62.4,117.98,593311,601.0,N,21.83,N,N,N,Y,N,Y
A016360,삼성증권,"[8.15, 9.89, 16.94]","[8.8, 7.11, 4.15]","[0.7, 0.68, 0.66]","[5176, 6780, 13087]","[3918, 5078, 9653]","[29.99, 30.04, 30.01, 30.09, 30.09]","[41100, 40500, 40950, 40600, 40500]","[198355, 266539, 329253, 204233, 193167]","[17831, 43602, 75325, 65922, 66889]","[22389, 24185, 17197, 43834, 13201]","[-281.0, 971.0, 1033.0, 455.0, 1206.0]","[40810, 40750, 40890, 40840, 40730]","[215963, 277097, 223533, 231211, 239047]","[41300, 41395, 41205, 41045, 40875]","[240348, 235308, 250793, 250615, 250061]","[41075, 41450, 41000, 40900, 40825]","[203260, 203260, 203260, 202118, 202155]","[-281.0, 971.0, 1033.0, 455.0, 1206.0]",41075,203260,29.79,40000,40340,40590,100.5,100.5,99.62,97.62,127.25,398377,2625.0,Y,11.66,Y,N,N,Y,Y,Y
A003230,삼양식품,"[23.14, 21.46, 15.38]","[11.37, 11.32, 12.67]","[2.39, 2.22, 1.83]","[783, 953, 654]","[600, 680, 567]","[10.1, 10.13, 10.08, 10.25, 10.21]","[104500, 104000, 105000, 102500, 102500]","[79772, 99528, 102221, 73201, 116098]","[20050, 26101, 26157, 38120, 15446]","[19041, 24508, 18628, 14150, 19330]","[269.0, 339.0, -793.0, 2099.0, 323.0]","[105100, 104600, 105000, 104000, 103700]","[148341, 162665, 134314, 113977, 94297]","[102370, 101370, 103550, 104000, 104150]","[173651, 169775, 179227, 167637, 145126]","[104000, 103000, 104000, 104000, 104000]","[173805, 173805, 173805, 162020, 133798]","[269.0, 339.0, -793.0, 2099.0, 323.0]",104000,173805,9.83,106500,106100,105050,98.59,101.41,96.71,72.58,103.76,111584,220.0,N,19.99,N,N,N,N,N,Y
A225190,삼양옵틱스,"[35.97, 5.8, 29.54]","[9.47, 44.38, 9.85]","[3.27, 2.74, 2.79]","[157, 30, 122]","[136, 21, 106]","[2.14, 2.22, 2.13, 2.14, 2.14]","[12850, 12950, 13100, 13250, 13600]","[21417, 37256, 31670, 21664, 115130]","[7567, 9960, 6519, 8579, 8281]","[10956, 9380, 23476, 17346, 38684]","[-4.0, -19.0, -151.0, -56.0, -43.0]","[12740, 12620, 12880, 13020, 13150]","[54720, 55942, 55536, 42242, 45832]","[12475, 12350, 12565, 12685, 12825]","[47342, 49153, 41719, 41015, 49388]","[12375, 12300, 12475, 12700, 12900]","[31015, 35272, 30206, 29661, 29661]","[-4.0, -19.0, -151.0, -56.0, -43.0]",12375,31015,2.3,13900,13770,13395,99.64,101.8,97.84,70.5,101.44,56126,-128.0,N,23.77,N,N,N,N,Y,N
A017480,삼현철강,"[4.45, 5.09, 15.37]","[9.5, 8.44, 3.51]","[0.41, 0.42, 0.5]","[79, 86, 331]","[65, 77, 254]","[1.41, 1.48, 1.62, 1.81, 1.75]","[6550, 6450, 6710, 6770, 6860]","[129400, 87441, 117107, 76014, 73786]","[15269, 6661, 5331, 7191, 10926]","[1899, 4266, 14954, 17878, 11988]","[4.0, -11.0, -20.0, -24.0, -48.0]","[6590, 6640, 6600, 6620, 6668]","[93864, 157232, 98212, 94841, 99287]","[6653, 6655, 6649, 6655, 6672]","[139674, 134412, 133861, 128259, 125623]","[6665, 6665, 6665, 6665, 6665]","[99902, 94353, 99902, 97209, 94353]","[4.0, -11.0, -20.0, -24.0, -48.0]",6665,99902,1.46,7140,7164,6892,100.56,102.52,99.02,72.27,131.79,167938,23.0,Y,8.3,Y,N,N,N,Y,Y
A046390,삼화네트웍스,"[2.08, -2.86, 16.79]","[91.0, -98.01, 20.71]","[1.74, 2.61, 2.76]","[2, -2, 68]","[7, -10, 64]","[1.92, 2.22, 2.65, 2.47, 3.53]","[5630, 5220, 5460, 5700, 5600]","[2477476, 1563658, 1157673, 2366627, 2175788]","[39708, 25572, 78991, 50063, 45202]","[104828, 46438, 22255, 32226, 41002]","[-211.0, 0.0, 233.0, 45.0, -5.0]","[5213, 5093, 5316, 5442, 5522]","[2235735, 2462021, 2233940, 2126037, 1955532]","[5036, 4919, 5108, 5193, 5275]","[2395871, 2645827, 2164471, 2087019, 2183409]","[4987, 4920, 5050, 5135, 5210]","[2695495, 2978098, 2027917, 1967811, 2278392]","[-211.0, 0.0, 233.0, 45.0, -5.0]",4987,2695495,4.91,5280,5448,5445,104.55,104.73,98.3,48.77,112.12,1390938,-43.0,N,5.34,N,N,N,N,N,N
A009470,삼화전기,"[7.03, 9.04, 24.67]","[33.51, 32.66, 14.41]","[2.31, 2.8, 3.12]","[51, 58, 218]","[36, 58, 155]","[24.11, 24.11, 24.11, 24.13, 24.14]","[26700, 26750, 26750, 26500, 26750]","[11840, 8374, 12250, 10706, 8687]","[3645, 3029, 4582, 6680, 5248]","[1951, 1414, 2226, 748, 1777]","[27.0, 6.0, 6.0, 113.0, 14.0]","[26980, 27070, 26880, 26740, 26690]","[11651, 12595, 10725, 10391, 10438]","[27255, 27330, 27170, 27065, 26995]","[11084, 10830, 11740, 12196, 12236]","[27225, 27350, 27175, 27075, 26875]","[10174, 8925, 12145, 12162, 12162]","[27.0, 6.0, 6.0, 113.0, 14.0]",27225,10174,24.26,27300,27000,26870,100.55,100.73,99.08,91.58,141.03,11720,56.0,Y,13.58,Y,Y,N,N,Y,Y
A001820,삼화콘덴서,"[21.24, 14.28, 15.15]","[18.34, 29.38, 22.01]","[3.51, 3.89, 3.06]","[373, 271, 332]","[298, 235, 286]","[7.16, 7.17, 7.2, 7.18, 7.18]","[56100, 55200, 55900, 56000, 55800]","[33957, 24241, 31034, 27881, 24382]","[6821, 12633, 13824, 9080, 11928]","[6833, 2505, 6351, 3003, 6146]","[-150.0, 294.0, 254.0, -74.0, 132.0]","[55540, 55300, 55620, 55720, 55800]","[35876, 39659, 30007, 29084, 28500]","[55640, 55670, 55580, 55600, 55620]","[36913, 38651, 36949, 35298, 34339]","[55550, 55550, 55550, 55550, 55650]","[33321, 33386, 33386, 31952, 29607]","[-150.0, 294.0, 254.0, -74.0, 132.0]",55550,33321,7.28,58200,56800,56260,98.28,100.0,97.94,88.83,124.23,57135,-296.0,N,16.89,N,N,N,N,Y,N
