CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A086040,바이오톡스텍,"[-5.15, 8.2, 19.05]","[-57.88, 84.9, 16.51]","[3.03, 6.62, 2.85]","[-1, 5, 42]","[-17, 24, 70]","[2.47, 2.33, 2.2, 2.43, 2.56]","[8370, 8220, 8330, 8390, 8250]","[68519, 123641, 87899, 55674, 52818]","[12212, 25103, 2306, 5265, 15799]","[7669, 5352, 11435, 18175, 3093]","[22.0, 75.0, -45.0, -72.0, 30.0]","[8302, 8302, 8334, 8344, 8312]","[99264, 111540, 118124, 98214, 78200]","[8281, 8259, 8269, 8289, 8292]","[109679, 103749, 98668, 94030, 90419]","[8225, 8220, 8220, 8275, 8290]","[96258, 96258, 88985, 86836, 77010]","[22.0, 75.0, -45.0, -72.0, 30.0]",8225,96258,2.43,7970,8198,8250,101.0,101.63,99.25,79.05,161.86,41015,12.0,Y,7.37,Y,N,N,Y,N,Y
A099430,바이오플러스,"[44.6, 41.85, 20.0]","[0.0, 0.0, 33.33]",[4.9],[182],[107],"[1.06, 0.9, 0.74, 0.6, 0.6]","[29450, 30100, 29750, 29750, 29250]","[555929, 259245, 185987, 80414, 163562]","[14543, 15601, 15502, 17195, 8343]","[5739, 22654, 5673, 12442, 11259]","[124.0, 221.0, 42.0, 47.0, -127.0]","[28670, 29090, 29540, 29750, 29660]","[362858, 363822, 365077, 314726, 250054]","[27815, 28110, 28460, 28835, 29065]","[377969, 377564, 381895, 377454, 309484]","[27750, 28225, 28575, 29075, 29350]","[299042, 296048, 297026, 297026, 258780]","[124.0, 221.0, 42.0, 47.0, -127.0]",27750,299042,0.77,29350,29320,29205,97.61,100.85,95.23,69.34,146.51,183855,-69.0,N,35.48,N,N,N,N,N,N
A222160,바이옵트로,"[-18.75, -18.77, 51.09]","[-18.28, -16.45, 9.95]","[4.18, 3.25, 4.05]","[-7, -6, 30]","[-8, -6, 22]","[0.43, 0.46, 0.45, 0.43, 0.42]","[8530, 8380, 8160, 8070, 8010]","[47456, 24436, 80873, 56703, 55212]","[5477, 12924, 7388, 14599, 25242]","[2502, 1617, 3615, 3029, 3499]","[-4.0, 23.0, -7.0, 51.0, 75.0]","[8586, 8522, 8428, 8344, 8230]","[63653, 45463, 54549, 54706, 53106]","[8614, 8599, 8552, 8496, 8437]","[76725, 67972, 65356, 65591, 64872]","[8615, 8615, 8590, 8555, 8510]","[62865, 59247, 59247, 59581, 56399]","[-4.0, 23.0, -7.0, 51.0, 75.0]",8615,62865,0.62,8170,8056,8289,96.45,102.82,96.45,43.08,146.27,83335,-1.0,N,4.52,Y,N,N,Y,Y,N
A043150,바텍,"[14.49, -10.28, 20.67]","[12.8, -13.77, 10.25]","[1.75, 1.5, 1.92]","[429, 316, 655]","[356, -218, 554]","[28.57, 28.6, 28.57, 28.77, 28.78]","[40150, 40050, 42100, 42100, 41700]","[53492, 54243, 140117, 58012, 81011]","[764, 2815, 4467, 2699, 1539]","[11587, 5989, 7413, 6415, 1398]","[-246.0, -7.0, 96.0, -114.0, 20.0]","[39910, 39920, 40370, 40750, 41220]","[58907, 64009, 78598, 76175, 77546]","[39925, 39855, 40065, 40325, 40555]","[71956, 63573, 70257, 65883, 68405]","[40000, 40000, 40025, 40050, 40100]","[68838, 61540, 61540, 56926, 62650]","[-246.0, -7.0, 96.0, -114.0, 20.0]",40000,68838,28.73,42750,42000,40960,96.73,102.22,96.73,69.36,108.77,87949,-48.0,N,8.29,N,N,N,N,Y,N
A066410,버킷스튜디오,"[-9.45, -11.35, 52.3]","[-16.21, -11.86, 4.58]","[1.47, 1.35, 2.23]","[8, 4, -21]","[-27, -51, 509]","[1.28, 2.03, 1.01, 1.13, 1.63]","[4810, 4255, 4200, 4130, 4055]","[7821006, 10499039, 3302708, 3766363, 1892424]","[97394, 208405, 114644, 44120, 128197]","[79496, 164250, 27094, 58187, 29999]","[110.0, 412.0, 129.0, -37.0, 188.0]","[4699, 4646, 4579, 4427, 4290]","[22892849, 23298852, 22522115, 8006444, 5685503]","[4542, 4537, 4537, 4524, 4478]","[24666421, 23323718, 22798294, 20692706, 16602230]","[4527, 4527, 4527, 4527, 4527]","[19097775, 12025925, 12181608, 9998052, 8861688]","[110.0, 412.0, 129.0, -37.0, 188.0]",4527,19097775,2.56,3825,4019,4332,101.96,102.75,98.56,43.53,220.13,1704109,181.0,N,10.5,N,N,N,Y,N,Y
A177350,베셀,"[-44.15, -5.25, 28.53]","[-4.35, -39.34, 5.03]","[2.3, 1.98, 1.09]","[-73, 41, -75]","[-110, -23, 56]","[0.32, 0.5, 0.85, 0.51, 0.79]","[4245, 4430, 4395, 4520, 4410]","[168733, 864182, 652722, 356628, 207060]","[16481, 10045, 29711, 2611, 8337]","[7828, 17152, 10806, 20758, 5824]","[14.0, -2.0, 60.0, -23.0, 3.0]","[4212, 4269, 4287, 4358, 4400]","[375927, 502617, 460533, 476542, 452309]","[4141, 4181, 4224, 4258, 4287]","[335056, 391083, 438773, 430777, 426484]","[4155, 4172, 4190, 4222, 4275]","[284992, 284992, 312056, 312056, 312056]","[14.0, -2.0, 60.0, -23.0, 3.0]",4155,284992,0.88,5310,4631,4450,86.63,109.23,85.88,53.3,118.64,17044596,-37.0,Y,-6.96,N,N,N,N,Y,N
A100120,뷰웍스,"[16.03, 13.8, 18.68]","[13.01, 13.26, 12.52]","[1.92, 1.68, 2.05]","[264, 291, 348]","[243, 230, 335]","[31.34, 31.27, 31.34, 31.42, 31.7]","[41200, 41000, 41500, 42400, 42250]","[27587, 39750, 46175, 74418, 42624]","[1885, 2410, 1546, 2127, 2732]","[4585, 16464, 10622, 9194, 10511]","[-36.0, -532.0, -213.0, 16.0, -50.0]","[40630, 40810, 41210, 41390, 41670]","[37904, 40246, 44244, 44026, 46265]","[40250, 40430, 40600, 40880, 41075]","[42104, 42502, 43025, 46168, 42057]","[40200, 40375, 40650, 40925, 41100]","[33730, 35621, 35810, 35810, 35810]","[-36.0, -532.0, -213.0, 16.0, -50.0]",40200,33730,31.7,41950,41900,41355,99.28,100.36,98.57,82.72,111.2,45621,19.0,N,16.17,Y,N,N,N,Y,Y
A099390,브레인즈컴퍼니,"[8.37, 17.49, 15.36]","[0.0, 0.0, 22.68]",[2.99],[53],[49],"[0.3, 0.34, 0.3, 0.27, 0.43]","[27700, 28500, 28250, 28600, 27450]","[28673, 43000, 41791, 78499, 43530]","[2648, 4593, 7343, 1961, 6099]","[3236, 8048, 7973, 7007, 2546]","[-15.0, -63.0, 83.0, 10.0, 68.0]","[27650, 27690, 27770, 28070, 28100]","[38448, 33934, 34508, 43439, 47450]","[27235, 27490, 27740, 27890, 27880]","[45446, 46475, 48693, 50327, 45232]","[27425, 27625, 27725, 27800, 27800]","[36839, 41396, 42831, 42853, 42682]","[-15.0, -63.0, 83.0, 10.0, 68.0]",27425,36839,0.24,27700,28100,27875,100.36,100.9,98.01,82.13,267.51,21279,-50.0,N,13.74,N,N,N,N,N,N
A365900,브이씨,"[0.0, 33.18, 27.88]","[0.0, 0.0, 0.0]",[],[],[],"[0.62, 0.67, 0.62, 0.5, 0.76]","[13700, 13900, 13950, 14400, 14400]","[313119, 247887, 93790, 179548, 101656]","[10346, 11295, 8666, 9038, 4514]","[43318, 16677, 16440, 29677, 36389]","[-102.0, -16.0, 10.0, 21.0, -126.0]","[12720, 13070, 13390, 13810, 14070]","[528437, 458295, 445809, 461420, 187922]","[12025, 12265, 12540, 12845, 13165]","[317922, 326496, 325559, 336979, 339402]","[11825, 12225, 12325, 12725, 13400]","[141164, 141164, 141164, 168266, 168355]","[-102.0, -16.0, 10.0, 21.0, -126.0]",11825,141164,0.77,13850,14180,13625,102.89,106.14,98.92,77.62,140.79,73092,51.0,N,20.35,N,N,N,N,N,Y
A018290,브이티지엠피,"[4.98, 1.69, 20.09]","[93.94, 275.09, 16.46]","[4.69, 4.08, 3.02]","[103, 55, 264]","[34, -13, 175]","[3.31, 3.36, 3.5, 3.42, 3.39]","[6730, 6860, 6970, 7010, 7070]","[70582, 311759, 273567, 97572, 297160]","[24335, 24172, 22737, 6587, 16230]","[13917, 14550, 8339, 10704, 23887]","[4.0, 10.0, 43.0, -1.0, -23.0]","[6666, 6712, 6778, 6848, 6928]","[78317, 126561, 168719, 163052, 210418]","[6678, 6692, 6719, 6753, 6792]","[70558, 95769, 115096, 120171, 144041]","[6675, 6675, 6675, 6680, 6705]","[65212, 69054, 69054, 70813, 84548]","[4.0, 10.0, 43.0, -1.0, -23.0]",6675,65212,3.27,6840,6946,6829,100.0,100.88,98.1,90.35,149.12,83440,-10.0,N,8.92,N,N,N,N,Y,N
A126340,비나텍,"[0.0, 14.83, 16.01]","[18.29, 55.09, 34.64]","[4.31, 6.4, 5.13]","[60, 64, 56]","[44, 46, 75]","[1.25, 1.29, 1.24, 1.2, 1.21]","[42000, 41600, 42550, 42750, 41750]","[53474, 16191, 22273, 19684, 17577]","[2305, 1441, 1592, 5122, 4543]","[7290, 659, 2938, 1684, 1816]","[-51.0, 14.0, -6.0, 38.0, 93.0]","[39860, 40390, 41090, 41840, 42130]","[28228, 27876, 29705, 30328, 25859]","[39225, 39530, 39920, 40330, 40645]","[18785, 19467, 20700, 21776, 22676]","[38800, 38975, 39025, 39675, 40950]","[11539, 14662, 16383, 17286, 17787]","[-51.0, 14.0, -6.0, 38.0, 93.0]",38800,11539,1.22,41150,41810,41100,99.39,100.73,97.33,85.3,147.02,11154,14.0,Y,10.28,N,N,N,N,N,Y
A121800,비덴트,"[-3.01, 7.25, 44.64]","[-29.97, 13.29, 4.96]","[1.05, 1.07, 1.93]","[-18, -65, 8]","[-74, 212, 2233]","[8.03, 7.88, 7.91, 7.79, 7.91]","[19400, 18600, 18900, 19650, 19000]","[2531480, 3496311, 1362308, 2508405, 1408393]","[320248, 227300, 160807, 80194, 118717]","[79921, 60028, 201318, 181753, 53566]","[2828.0, 1641.0, -5.0, -1298.0, 1424.0]","[20310, 19780, 19340, 19290, 19110]","[4292972, 4234326, 3506565, 2596191, 2294481]","[19790, 19835, 19935, 19920, 19880]","[5986117, 6032748, 5982415, 5101697, 4683484]","[19850, 19850, 19850, 19775, 19775]","[4450923, 4450923, 4450923, 3698521, 3244709]","[2828.0, 1641.0, -5.0, -1298.0, 1424.0]",19850,4450923,7.88,17500,18490,19135,100.86,101.71,96.57,47.6,215.43,1791848,63.0,Y,16.29,N,N,N,Y,N,Y
A146320,비씨엔씨,"[0.0, 19.77, 36.38]","[0.0, 0.0, 0.0]",[],[],[],"[0.22, 0.27, 0.24, 0.23, 0.29]","[20150, 19450, 19200, 19650, 19800]","[163545, 107390, 98920, 146122, 120191]","[8661, 9922, 30999, 15897, 7709]","[4642, 1685, 6015, 13190, 15766]","[62.0, 91.0, 378.0, 92.0, 102.0]","[19910, 19920, 19790, 19680, 19650]","[127480, 122102, 125614, 124407, 128443]","[19670, 19695, 19620, 19620, 19680]","[167375, 155362, 136142, 138068, 132919]","[19750, 19750, 19550, 19550, 19725]","[158248, 144956, 132310, 141541, 128575]","[62.0, 91.0, 378.0, 92.0, 102.0]",19750,158248,0.26,19250,19450,19685,101.82,102.08,100.0,91.43,175.06,45661,73.0,Y,18.72,N,N,N,Y,N,Y
A090460,비에이치,"[24.22, 8.69, 22.55]","[12.4, 28.08, 9.55]","[2.36, 2.14, 1.78]","[626, 340, 711]","[566, 259, 817]","[15.24, 15.46, 15.54, 15.77, 15.53]","[24400, 24300, 24400, 24450, 24000]","[749963, 505583, 554507, 1015056, 780977]","[26116, 50970, 25134, 37380, 51479]","[56126, 48095, 42762, 69648, 34107]","[-507.0, -32.0, -264.0, -818.0, 534.0]","[24090, 24230, 24240, 24350, 24310]","[2277780, 1804323, 877065, 759813, 726941]","[23350, 23640, 23875, 24040, 24120]","[1751722, 1724284, 1634910, 1559100, 1522800]","[23600, 23750, 24050, 24250, 24250]","[1302622, 1302622, 1050746, 984707, 951429]","[-507.0, -32.0, -264.0, -818.0, 534.0]",23600,1302622,15.89,25050,24400,24315,97.21,100.4,95.61,62.87,103.59,1116205,-1422.0,N,18.49,N,N,N,N,N,N
A335890,비올,"[43.5, -12.49, 19.2]","[0.0, -77.85, 28.43]","[0.0, 7.15, 4.89]","[38, 34, 54]","[33, -18, 44]","[1.82, 1.86, 2.36, 2.49, 2.27]","[2395, 2540, 2820, 2765, 2740]","[262216, 5506865, 14092386, 3398571, 2527309]","[92958, 58976, 58376, 53607, 147351]","[57353, 72078, 213681, 89123, 35508]","[0.0, -17.0, -181.0, 26.0, 115.0]","[2365, 2397, 2489, 2575, 2652]","[255797, 1311944, 4081547, 4719802, 5186407]","[2355, 2376, 2426, 2467, 2506]","[303487, 796089, 2183045, 2511404, 2735484]","[2352, 2357, 2367, 2377, 2387]","[272099, 274195, 288075, 298346, 350099]","[0.0, -17.0, -181.0, 26.0, 115.0]",2352,272099,2.37,2705,2734,2565,97.78,100.55,96.49,70.79,105.91,1103914,-109.0,N,16.74,N,N,N,N,Y,N
A093190,빅솔론,"[6.57, 3.8, 16.23]","[11.2, 15.86, 4.96]","[0.64, 0.51, 0.63]","[95, 41, 140]","[96, 56, 259]","[13.8, 13.83, 13.83, 13.87, 13.92]","[6540, 6540, 6540, 6690, 6680]","[30553, 50761, 49620, 64391, 81222]","[10571, 11003, 20254, 8654, 13649]","[4026, 6102, 3505, 12442, 5500]","[29.0, 0.0, 34.0, -17.0, 21.0]","[6528, 6526, 6524, 6560, 6598]","[34631, 37096, 41108, 48529, 55666]","[6459, 6488, 6513, 6544, 6566]","[42924, 45387, 44455, 47949, 48540]","[6500, 6525, 6540, 6540, 6545]","[34519, 42418, 42418, 48433, 48433]","[29.0, 0.0, 34.0, -17.0, 21.0]",6500,34519,13.9,6550,6598,6562,99.69,100.76,98.47,78.02,126.26,29801,-10.0,N,8.87,N,Y,N,N,N,N
A143240,사람인에이치알,"[25.35, 18.4, 23.2]","[14.17, 14.5, 15.09]","[3.07, 2.39, 3.02]","[273, 241, 391]","[255, 216, 318]","[30.22, 30.2, 30.18, 30.16, 30.05]","[41000, 40950, 41000, 41450, 41150]","[10980, 6674, 6922, 24338, 13098]","[1011, 1059, 372, 2263, 1768]","[1375, 1459, 750, 1213, 274]","[-8.0, -35.0, 0.0, 29.0, 12.0]","[39900, 40160, 40580, 41020, 41110]","[11894, 11333, 10384, 13976, 12432]","[39975, 40055, 40105, 40210, 40340]","[11757, 11213, 10125, 11959, 11907]","[40000, 40125, 40125, 40275, 40825]","[11324, 10269, 8971, 10269, 10269]","[-8.0, -35.0, 0.0, 29.0, 12.0]",40000,11324,30.02,40700,41050,40605,100.86,100.86,98.77,80.34,140.05,12733,-5.0,N,22.32,N,N,N,N,Y,N
A003960,사조대림,"[30.57, 10.02, 16.06]","[1.52, 4.42, 3.69]","[0.37, 0.34, 0.44]","[496, 494, 1023]","[871, 362, 666]","[3.87, 3.83, 3.87, 3.8, 3.81]","[29500, 29650, 29300, 29050, 29350]","[35390, 61661, 36823, 21682, 65461]","[9072, 5080, 8687, 4904, 2264]","[4818, 10498, 1975, 3270, 4168]","[65.0, 41.0, 39.0, -58.0, 3.0]","[29010, 29150, 29290, 29370, 29370]","[54681, 48096, 48601, 39315, 44384]","[28770, 28975, 29110, 29140, 29185]","[81091, 84992, 86941, 84752, 86831]","[28825, 28925, 29125, 29175, 29325]","[42091, 44369, 44369, 42412, 50960]","[65.0, 41.0, 39.0, -58.0, 3.0]",28825,42091,3.88,28300,28970,29060,101.77,103.0,100.0,64.84,122.44,32048,-21.0,N,18.88,N,N,N,Y,N,N
A028050,삼성엔지니어링,"[27.49, 17.32, 20.67]","[11.73, 10.29, 12.05]","[2.86, 1.62, 2.24]","[4227, 3612, 5033]","[3238, 2521, 3511]","[40.67, 40.64, 40.75, 40.79, 40.81]","[26200, 25800, 25450, 25100, 25200]","[1258178, 1881961, 1155208, 1198476, 1244284]","[181225, 137070, 194664, 193678, 84187]","[59461, 68260, 66868, 62543, 100111]","[2877.0, 559.0, 298.0, 1318.0, -472.0]","[26740, 26600, 26140, 25840, 25550]","[1726504, 1859578, 1463502, 1286255, 1352663]","[26660, 26620, 26535, 26335, 26195]","[1542751, 1568165, 1578895, 1519834, 1514425]","[26600, 26600, 26600, 26550, 26350]","[1280481, 1284365, 1284365, 1245151, 1234320]","[2877.0, 559.0, 298.0, 1318.0, -472.0]",26600,1280481,40.66,24300,24830,25715,100.41,101.85,99.18,56.38,117.49,900791,805.0,N,21.83,N,N,N,Y,N,Y
A016360,삼성증권,"[8.15, 9.89, 16.94]","[8.8, 7.11, 4.15]","[0.7, 0.68, 0.66]","[5176, 6780, 13087]","[3918, 5078, 9653]","[30.08, 30.13, 30.22, 30.2, 30.15]","[41900, 42200, 42200, 41850, 40800]","[225094, 205092, 199851, 186219, 503539]","[53135, 23808, 27242, 48163, 48909]","[34382, 32644, 32764, 29294, 18756]","[827.0, -495.0, -248.0, 513.0, 790.0]","[41850, 41950, 42060, 42040, 41790]","[192733, 198085, 201713, 193475, 264345]","[41800, 41770, 41840, 41865, 41770]","[232688, 204523, 201726, 204771, 223751]","[41725, 41725, 41825, 41875, 41875]","[204115, 194114, 191494, 193111, 193219]","[827.0, -495.0, -248.0, 513.0, 790.0]",41725,204115,30.0,40850,41250,41600,99.88,100.73,99.27,95.59,124.6,166024,35.0,Y,11.66,Y,N,N,Y,N,Y
A003230,삼양식품,"[23.14, 21.46, 15.38]","[11.37, 11.32, 12.67]","[2.39, 2.22, 1.83]","[783, 953, 654]","[600, 680, 567]","[9.84, 9.82, 10.11, 10.41, 10.52]","[93200, 98000, 101000, 104000, 102000]","[46612, 189066, 339850, 264282, 151035]","[1669, 3628, 7450, 13137, 27205]","[1026, 17188, 53666, 24760, 26517]","[-30.0, -681.0, -620.0, -412.0, 1463.0]","[93360, 94160, 95800, 98140, 99640]","[35163, 66593, 127423, 176547, 198868]","[92500, 93070, 94120, 95440, 96680]","[44039, 56550, 87869, 111937, 124451]","[92550, 93000, 93600, 94250, 94750]","[33934, 33934, 38521, 43884, 83804]","[-30.0, -681.0, -620.0, -412.0, 1463.0]",92550,33934,10.48,107500,104000,99080,98.14,101.4,95.81,71.91,99.07,174386,-1659.0,N,19.99,N,N,N,N,Y,N
A225190,삼양옵틱스,"[35.97, 5.8, 29.54]","[9.47, 44.38, 9.85]","[3.27, 2.74, 2.79]","[157, 30, 122]","[136, 21, 106]","[1.85, 2.01, 2.05, 2.08, 2.07]","[12200, 12050, 12200, 12350, 12250]","[87467, 28610, 33268, 22165, 27507]","[6354, 13470, 13811, 12214, 7449]","[18828, 11334, 17985, 18086, 20862]","[-111.0, 69.0, -58.0, 9.0, -119.0]","[11810, 11880, 11970, 12080, 12210]","[38605, 38668, 42180, 42343, 39943]","[11735, 11780, 11825, 11895, 11955]","[29588, 30221, 29940, 30605, 31921]","[11675, 11725, 11725, 11775, 11925]","[22045, 24990, 25054, 25451, 28122]","[-111.0, 69.0, -58.0, 9.0, -119.0]",11675,22045,2.05,12550,12350,12115,100.4,103.98,98.41,78.09,100.8,88014,4.0,N,23.77,N,N,N,N,Y,Y
A017480,삼현철강,"[4.45, 5.09, 15.37]","[9.5, 8.44, 3.51]","[0.41, 0.42, 0.5]","[79, 86, 331]","[65, 77, 254]","[1.72, 1.78, 1.76, 1.73, 1.67]","[6750, 6710, 6690, 6630, 6800]","[175088, 132175, 100978, 59235, 455723]","[7169, 8333, 15257, 15957, 8338]","[10138, 6249, 3780, 6846, 5710]","[-1.0, 10.0, 16.0, 48.0, -18.0]","[6662, 6680, 6674, 6670, 6716]","[163352, 147137, 127239, 111224, 185109]","[6693, 6711, 6721, 6727, 6695]","[541540, 531254, 532415, 528556, 202215]","[6635, 6680, 6700, 6700, 6700]","[187814, 157414, 157414, 157414, 157414]","[-1.0, 10.0, 16.0, 48.0, -18.0]",6635,187814,1.52,6670,6690,6685,99.85,101.05,98.8,77.36,141.08,92161,27.0,Y,8.3,Y,N,N,N,N,Y
A046390,삼화네트웍스,"[2.08, -2.86, 16.79]","[91.0, -98.01, 20.71]","[1.74, 2.61, 2.76]","[2, -2, 68]","[7, -10, 64]","[1.06, 2.28, 2.43, 1.8, 1.89]","[4740, 4850, 4780, 4895, 5030]","[3464328, 3138279, 1221926, 1293208, 3595322]","[39269, 28819, 18293, 33413, 39117]","[11955, 17119, 31354, 23032, 54067]","[50.0, 97.0, -111.0, 28.0, -11.0]","[4460, 4558, 4665, 4745, 4859]","[2502163, 3005548, 2967092, 2826279, 2552223]","[4391, 4445, 4499, 4550, 4621]","[1632481, 1844611, 1916463, 1945610, 2253570]","[4360, 4370, 4420, 4477, 4617]","[1019877, 1215254, 1323183, 1358824, 1713023]","[50.0, 97.0, -111.0, 28.0, -11.0]",4360,1019877,1.75,5070,4944,4751,97.34,103.35,94.38,50.79,103.94,2907547,-159.0,N,5.34,N,N,N,N,Y,N
A009470,삼화전기,"[7.03, 9.04, 24.67]","[33.51, 32.66, 14.41]","[2.31, 2.8, 3.12]","[51, 58, 218]","[36, 58, 155]","[24.26, 24.23, 24.12, 24.13, 24.16]","[27600, 27550, 27450, 27900, 27150]","[5796, 6013, 8192, 15487, 16519]","[3947, 5868, 5150, 4049, 4620]","[5097, 3097, 2588, 4591, 471]","[-13.0, 60.0, 41.0, -38.0, 98.0]","[27540, 27560, 27540, 27590, 27530]","[10943, 9875, 9609, 9049, 10500]","[27510, 27500, 27495, 27545, 27520]","[11163, 9799, 9724, 10506, 11154]","[27475, 27475, 27450, 27500, 27500]","[9903, 9518, 9518, 9903, 9911]","[-13.0, 60.0, 41.0, -38.0, 98.0]",27475,9903,24.09,27200,27390,27475,100.18,100.74,98.53,91.91,141.54,12371,21.0,Y,13.58,Y,N,N,Y,Y,Y
A001820,삼화콘덴서,"[21.24, 14.28, 15.15]","[18.34, 29.38, 22.01]","[3.51, 3.89, 3.06]","[373, 271, 332]","[298, 235, 286]","[7.2, 7.18, 7.16, 7.16, 7.16]","[56500, 55800, 55600, 55900, 54900]","[30794, 44297, 33921, 26779, 52605]","[8312, 12798, 22815, 12541, 16182]","[11350, 4448, 4530, 6853, 2904]","[91.0, 364.0, 341.0, 209.0, 515.0]","[56420, 56200, 56100, 56040, 55740]","[40729, 40484, 39363, 37633, 37810]","[56500, 56410, 56330, 56230, 56090]","[47917, 44815, 44354, 40823, 39880]","[56450, 56400, 56350, 56250, 56150]","[42740, 42053, 42193, 38352, 38352]","[91.0, 364.0, 341.0, 209.0, 515.0]",56450,42740,7.18,55500,55480,55840,101.08,101.26,99.28,93.15,130.27,32457,237.0,N,16.89,N,N,N,Y,N,Y
A038540,상상인,"[26.51, 11.17, 15.76]","[3.85, 5.73, 4.54]","[0.9, 0.6, 0.65]","[1824, 941, 1321]","[1204, 643, 1023]","[9.04, 9.03, 9.19, 9.14, 9.19]","[9520, 9590, 9640, 9780, 9950]","[91954, 203166, 103532, 173120, 365337]","[7808, 12830, 14695, 6265, 11800]","[17936, 37492, 19431, 15849, 42234]","[-30.0, -144.0, -77.0, -74.0, -108.0]","[9480, 9530, 9570, 9586, 9696]","[248021, 272420, 250417, 161422, 187861]","[9445, 9461, 9496, 9533, 9579]","[184580, 187505, 191480, 201019, 220113]","[9430, 9435, 9465, 9505, 9555]","[144064, 144553, 144553, 174276, 188800]","[-30.0, -144.0, -77.0, -74.0, -108.0]",9430,144064,9.3,10200,9872,9701,95.59,102.94,93.63,63.73,104.9,639581,-360.0,N,17.81,N,N,N,N,Y,N
A091580,상신이디피,"[8.06, 12.85, 20.16]","[21.69, 20.77, 11.9]","[1.68, 2.46, 2.08]","[91, 195, 197]","[48, 86, 175]","[1.89, 2.14, 2.12, 2.16, 2.22]","[15600, 15350, 15400, 15800, 15300]","[192060, 106933, 97974, 145021, 122425]","[19057, 18277, 20920, 29967, 15672]","[81053, 31843, 25164, 57118, 16566]","[-383.0, 75.0, 5.0, -220.0, 121.0]","[14830, 15010, 15210, 15430, 15490]","[93054, 106905, 115847, 129555, 133317]","[14585, 14720, 14850, 14970, 15040]","[87551, 91999, 95765, 101769, 102355]","[14525, 14600, 14650, 14850, 15150]","[80437, 84688, 91800, 101203, 101203]","[-383.0, 75.0, 5.0, -220.0, 121.0]",14525,80437,2.36,16150,15540,15275,93.5,100.0,93.5,79.26,133.44,351067,-402.0,Y,13.69,Y,N,N,N,Y,N
A042600,새로닉스,"[-2.43, -2.2, 31.27]","[-22.68, -95.52, 11.91]","[0.54, 2.12, 3.14]","[1, 20, -6]","[-19, -16, 290]","[1.96, 2.08, 1.88, 1.88, 1.92]","[26800, 26650, 27150, 27950, 27950]","[370094, 157721, 153251, 304026, 116824]","[8894, 7406, 6643, 20316, 13286]","[19636, 7562, 2048, 6732, 13696]","[68.0, 34.0, 88.0, 72.0, -16.0]","[24880, 25430, 26180, 26750, 27300]","[197384, 203998, 224896, 216907, 221427]","[24045, 24405, 24790, 25280, 25745]","[130466, 140281, 147072, 174770, 177102]","[23375, 23650, 24500, 25150, 25925]","[90534, 95391, 111045, 140448, 140448]","[68.0, 34.0, 88.0, 72.0, -16.0]",23375,90534,1.84,28800,27930,26680,97.92,101.74,97.92,34.27,129.69,245352,-182.0,Y,8.88,N,N,N,N,Y,N
A252990,샘씨엔에스,"[3.08, 28.2, 18.11]","[0.0, 0.0, 27.36]",[3.22],[136],[119],"[0.08, 0.1, 0.1, 0.14, 0.13]","[6550, 6500, 6550, 6550, 6430]","[89525, 75448, 167401, 103561, 104061]","[17252, 30783, 20379, 24069, 29316]","[32562, 4336, 25496, 40215, 6212]","[-117.0, 97.0, 30.0, -26.0, 40.0]","[6510, 6512, 6542, 6546, 6516]","[124923, 115716, 127682, 120737, 110001]","[6473, 6483, 6502, 6517, 6508]","[117074, 118681, 129280, 135011, 117766]","[6495, 6500, 6510, 6525, 6515]","[102930, 102930, 118297, 118297, 108794]","[-117.0, 97.0, 30.0, -26.0, 40.0]",6495,102930,0.07,6310,6422,6467,99.37,100.63,99.05,90.02,167.99,63907,43.0,N,16.46,N,N,N,Y,N,Y
A038070,서린바이오,"[15.67, 8.18, 23.13]","[7.88, 22.87, 11.64]","[1.15, 1.8, 2.33]","[18, 45, 73]","[89, 48, 158]","[3.71, 3.15, 3.11, 3.08, 3.11]","[17350, 17400, 17550, 17700, 17400]","[347240, 98578, 54529, 70102, 72925]","[20725, 20133, 20543, 19798, 23676]","[20147, 18401, 20658, 27926, 12850]","[168.0, 26.0, -111.0, -256.0, 179.0]","[17120, 17160, 17300, 17420, 17480]","[132623, 134267, 132035, 128446, 129548]","[17155, 17180, 17180, 17235, 17265]","[205938, 204821, 110444, 103547, 103319]","[17125, 17125, 17125, 17150, 17275]","[90765, 90765, 82346, 73076, 71932]","[168.0, 26.0, -111.0, -256.0, 179.0]",17125,90765,2.8,16550,17180,17170,100.3,105.74,99.09,81.27,258.31,85050,97.0,N,15.66,Y,N,N,Y,N,Y
