CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A194480,데브시스터즈,"[-11.95, -5.7, 45.11]","[-6.18, -27.47, 19.93]","[0.7, 1.4, 6.73]","[-222, -61, 567]","[-139, -59, 604]","[3.2, 3.38, 3.17, 3.02, 2.76]","[63300, 63900, 62700, 67100, 71400]","[207937, 238087, 100648, 943311, 462505]","[3696, 4781, 9734, 6242, 3434]","[18137, 1063, 2269, 8529, 3176]","[-524.0, 73.0, 69.0, -251.0, 47.0]","[60100, 61200, 61660, 63080, 65680]","[132751, 152181, 149448, 312272, 392120]","[58910, 59800, 60270, 61070, 62400]","[111746, 132057, 126757, 209076, 247607]","[58400, 58750, 59550, 60200, 61550]","[117873, 125372, 117873, 122405, 137203]","[-524.0, 73.0, 69.0, -251.0, 47.0]",58400,117873,2.46,78100,70560,65880,92.83,103.33,91.93,67.86,255.44,564885,-86.0,Y,9.15,Y,N,N,N,Y,N
A145720,덴티움,"[7.37, 10.34, 21.29]","[40.28, 20.18, 13.92]","[2.24, 1.55, 2.06]","[447, 396, 699]","[137, 222, 555]","[17.82, 17.16, 17.2, 17.26, 17.3]","[70900, 72700, 71800, 72000, 74400]","[187145, 103303, 76871, 55357, 131089]","[11733, 650, 8104, 11643, 3420]","[1427, 5749, 2764, 3604, 13754]","[408.0, -162.0, 357.0, 16.0, -401.0]","[72520, 72600, 72600, 72640, 72360]","[120161, 127374, 129379, 130996, 111417]","[72020, 72570, 72650, 72570, 72600]","[148909, 142197, 130197, 108546, 106486]","[72050, 72400, 72400, 72150, 72150]","[162303, 128162, 98815, 85801, 85801]","[408.0, -162.0, 357.0, 16.0, -401.0]",72050,162303,17.07,72000,72720,72660,99.86,101.11,99.03,72.36,128.33,59907,-71.0,Y,13.0,N,N,N,Y,N,N
A001230,동국제강,"[-3.63, 3.35, 23.41]","[-8.29, 11.9, 2.76]","[0.3, 0.37, 0.56]","[1646, 2947, 8030]","[-817, 695, 5586]","[22.42, 22.37, 22.38, 22.03, 21.94]","[17300, 16950, 16550, 16750, 16550]","[602140, 679042, 741633, 450680, 333925]","[109525, 115371, 110647, 95389, 122872]","[76949, 67164, 42913, 74753, 54722]","[-282.0, 485.0, 750.0, 410.0, 1026.0]","[17560, 17500, 17190, 16960, 16820]","[1720051, 1714518, 896258, 716556, 566960]","[17160, 17210, 17195, 17205, 17165]","[1157344, 1172343, 1213284, 1205727, 1131700]","[17150, 17150, 17150, 17150, 17150]","[658120, 696571, 727867, 733294, 699861]","[-282.0, 485.0, 750.0, 410.0, 1026.0]",17150,658120,21.68,16200,16500,16845,101.23,101.54,99.38,82.72,171.91,412503,778.0,Y,7.71,Y,N,N,Y,N,Y
A005965,동부건설우,"[15.29, 10.1, 22.97]","[3.05, 6.87, 2.86]","[0.45, 0.68, 0.6]","[555, 482, 613]","[598, 443, 1165]","[18.65, 18.65, 18.65, 18.65, 18.65]","[30800, 30800, 30800, 31100, 31000]","[4137, 3445, 2644, 2802, 1786]","[1023, 443, 794, 373, 671]","[776, 1699, 1404, 1067, 637]","[3.0, -25.0, -4.0, -12.0, 0.0]","[30090, 30270, 30460, 30700, 30900]","[3414, 3352, 3410, 3134, 2986]","[30240, 30350, 30310, 30345, 30385]","[4401, 4603, 3680, 3329, 3287]","[29950, 30300, 30300, 30300, 30400]","[3962, 3978, 3616, 3124, 3161]","[3.0, -25.0, -4.0, -12.0, 0.0]",29950,3962,18.64,31250,31050,30755,100.32,100.32,99.68,76.16,288.96,2499,1.0,N,16.12,N,Y,N,N,N,Y
A005960,동부건설,"[15.29, 10.1, 22.97]","[3.05, 6.87, 2.86]","[0.45, 0.68, 0.6]","[555, 482, 613]","[598, 443, 1165]","[1.64, 1.62, 1.57, 1.61, 1.67]","[14100, 14000, 13600, 13550, 13550]","[59362, 64812, 174378, 123541, 113863]","[25889, 24648, 46815, 37930, 39126]","[20315, 18604, 20207, 18201, 23029]","[77.0, 24.0, 241.0, 192.0, 167.0]","[14180, 14130, 13990, 13870, 13760]","[57867, 59342, 81085, 93579, 107441]","[14240, 14245, 14155, 14065, 13980]","[85323, 86484, 72369, 77446, 83389]","[14225, 14225, 14175, 14125, 14100]","[60487, 63212, 63318, 63318, 65449]","[77.0, 24.0, 241.0, 192.0, 167.0]",14225,60487,1.74,13400,13490,13740,100.37,100.37,99.25,92.16,118.66,41658,155.0,N,16.12,N,N,N,Y,N,Y
A033500,동성화인텍,"[19.99, 20.79, 21.02]","[16.87, 14.95, 12.38]","[2.96, 2.84, 2.27]","[269, 320, 302]","[169, 213, 265]","[3.72, 3.66, 3.69, 3.66, 3.67]","[11400, 11450, 11250, 11400, 11200]","[172852, 115523, 115961, 72425, 146355]","[38381, 57518, 36023, 48160, 71112]","[30704, 60655, 30548, 32864, 32584]","[107.0, 107.0, -4.0, -62.0, 491.0]","[11550, 11540, 11500, 11420, 11340]","[302950, 279395, 273279, 133322, 125729]","[11260, 11330, 11365, 11415, 11420]","[202022, 203367, 206689, 206930, 206836]","[11275, 11425, 11425, 11425, 11425]","[148116, 148116, 148116, 148116, 146873]","[107.0, 107.0, -4.0, -62.0, 491.0]",11275,148116,3.58,10750,11210,11380,104.19,104.19,99.53,89.77,134.88,323779,169.0,Y,20.6,N,N,N,Y,Y,Y
A060380,동양에스텍,"[3.81, 9.87, 28.21]","[15.14, 5.81, 3.8]","[0.57, 0.54, 0.93]","[28, 46, 228]","[22, 57, 192]","[2.45, 2.38, 2.33, 2.12, 2.23]","[3645, 3600, 3495, 3550, 3505]","[118665, 162623, 220774, 149181, 161943]","[18224, 10282, 30351, 22259, 19918]","[5006, 1384, 10189, 4354, 3222]","[14.0, 23.0, 51.0, -6.0, 51.0]","[3660, 3686, 3618, 3587, 3559]","[719057, 723070, 231923, 170867, 164769]","[3517, 3548, 3564, 3582, 3590]","[432542, 434196, 446813, 451845, 444162]","[3460, 3535, 3547, 3575, 3575]","[145315, 153088, 181277, 181277, 163803]","[14.0, 23.0, 51.0, -6.0, 51.0]",3460,145315,2.2,3555,3526,3572,99.44,102.53,99.02,70.32,165.12,237561,10.0,Y,13.96,Y,N,N,N,Y,Y
A005290,동진쎄미켐,"[17.78, 21.58, 20.92]","[14.71, 22.01, 25.39]","[2.42, 4.33, 4.74]","[1049, 1263, 1318]","[587, 853, 1029]","[7.32, 7.51, 7.6, 7.75, 8.13]","[40300, 40250, 39650, 39300, 38200]","[1333122, 670656, 1252629, 801199, 715067]","[15263, 25339, 27193, 31340, 49328]","[36288, 37786, 33523, 52021, 15520]","[-296.0, -100.0, 75.0, 50.0, 1299.0]","[39290, 39800, 40010, 39970, 39540]","[1202834, 1178946, 1209152, 1130135, 961259]","[36855, 37735, 38480, 39005, 39155]","[1251911, 1262685, 1334698, 1308938, 1117229]","[37700, 38150, 39050, 39400, 39400]","[1159157, 1159157, 1230596, 1236734, 1159157]","[-296.0, -100.0, 75.0, 50.0, 1299.0]",37700,1159157,8.32,37000,38190,39100,100.54,101.08,99.59,67.57,140.81,577610,1523.0,N,20.09,Y,Y,N,Y,N,Y
A203650,드림시큐리티,"[5.72, 7.42, 18.06]","[43.0, 40.31, 16.91]","[2.12, 2.85, 2.94]","[18, 131, 177]","[25, 62, 150]","[2.23, 2.19, 1.84, 1.85, 1.67]","[4495, 4380, 4535, 4440, 4390]","[640818, 575124, 1332300, 553561, 508607]","[5195, 50602, 18899, 77166, 38092]","[41067, 21884, 37221, 15108, 25083]","[-83.0, 40.0, -105.0, 127.0, -41.0]","[4506, 4477, 4483, 4471, 4448]","[677899, 545827, 674434, 723459, 739667]","[4454, 4458, 4470, 4476, 4473]","[641468, 619235, 671619, 697088, 697650]","[4477, 4477, 4497, 4497, 4497]","[585156, 552309, 554216, 566249, 569129]","[-83.0, 40.0, -105.0, 127.0, -41.0]",4477,585156,1.64,4405,4441,4459,98.75,100.57,98.52,84.34,142.79,270069,-29.0,Y,10.4,Y,N,N,Y,N,N
A192650,드림텍,"[13.24, 8.79, 22.97]","[16.12, 34.41, 11.35]","[1.85, 2.87, 2.3]","[305, 286, 961]","[234, 107, 793]","[20.09, 20.36, 20.25, 20.33, 20.32]","[11400, 11350, 11150, 11250, 11050]","[1895937, 812364, 377454, 416253, 346062]","[163611, 154035, 133050, 117335, 114883]","[278095, 149416, 105447, 116490, 99704]","[-1107.0, -114.0, 408.0, 29.0, 417.0]","[10720, 10880, 10990, 11130, 11240]","[529815, 666682, 687299, 744438, 777687]","[10605, 10710, 10780, 10845, 10890]","[382444, 437147, 456844, 472062, 482207]","[10550, 10575, 10600, 10600, 10825]","[217379, 217379, 260815, 264323, 313142]","[-1107.0, -114.0, 408.0, 29.0, 417.0]",10550,217379,20.31,10950,11080,11035,100.46,100.91,99.54,84.29,127.85,197530,630.0,N,15.0,N,N,N,N,N,Y
A024090,디씨엠,"[14.18, 10.98, 23.91]","[6.06, 7.18, 5.37]","[0.65, 0.6, 0.91]","[175, 147, 349]","[235, 200, 508]","[1.25, 1.68, 1.43, 1.34, 1.38]","[25700, 25500, 25650, 25900, 26000]","[164991, 79533, 35322, 73557, 59298]","[2654, 5984, 3759, 5555, 9242]","[11188, 5318, 10826, 10737, 9623]","[-190.0, -56.0, -72.0, -127.0, -19.0]","[24310, 24750, 25040, 25350, 25750]","[76868, 89528, 78034, 80862, 82607]","[23720, 24005, 24280, 24560, 24790]","[65312, 66000, 67529, 71291, 66292]","[23500, 23850, 24100, 24275, 24925]","[55041, 55041, 55041, 66503, 59374]","[-190.0, -56.0, -72.0, -127.0, -19.0]",23500,55041,1.25,26550,26250,25645,99.25,100.75,99.06,55.93,121.28,31978,-38.0,N,16.36,N,N,N,N,N,N
A092200,디아이씨,"[-33.7, -128.28, 45.03]","[-1.25, -0.94, 7.48]","[0.52, 3.19, 2.32]","[-320, -710, 273]","[-557, -1191, 295]","[2.06, 2.08, 2.15, 2.29, 2.28]","[4880, 4965, 5110, 5110, 5180]","[180750, 161122, 492610, 183439, 252991]","[10790, 18632, 28969, 27498, 19782]","[5112, 26631, 55153, 38009, 31055]","[17.0, 0.0, 12.0, -21.0, -20.0]","[4951, 4940, 4960, 4996, 5049]","[187540, 179649, 229254, 232933, 255909]","[4953, 4966, 4986, 4997, 5013]","[160763, 165893, 205415, 205419, 218887]","[4965, 4982, 5005, 5010, 5010]","[161977, 166349, 176220, 176220, 182719]","[17.0, 0.0, 12.0, -21.0, -20.0]",4965,161977,2.24,5280,5218,5089,100.38,101.33,97.92,58.24,144.89,226387,25.0,N,-38.98,N,N,N,N,Y,Y
A263690,디알젬,"[17.88, 47.0, 22.11]","[17.27, 9.63, 10.83]","[2.87, 3.62, 2.17]","[46, 230, 124]","[55, 200, 126]","[15.15, 15.13, 15.13, 15.14, 15.15]","[10250, 10300, 10350, 10650, 10850]","[13072, 9063, 13716, 20192, 16284]","[2921, 5598, 5347, 8131, 4190]","[4866, 4058, 5728, 8013, 7418]","[-10.0, 2.0, -7.0, -4.0, -35.0]","[9976, 10076, 10176, 10340, 10480]","[17548, 15393, 15725, 18099, 14715]","[9761, 9867, 9967, 10082, 10188]","[16740, 17160, 17831, 18505, 16761]","[9815, 9840, 9850, 10000, 10200]","[13752, 13822, 14074, 17036, 15493]","[-10.0, 2.0, -7.0, -4.0, -35.0]",9815,13752,15.07,10700,10760,10468,99.53,100.47,97.66,80.84,172.9,8850,14.0,N,29.0,N,N,N,N,N,Y
A263720,디앤씨미디어,"[12.44, 23.23, 25.05]","[48.31, 41.57, 33.61]","[5.72, 8.63, 7.36]","[79, 137, 151]","[49, 109, 155]","[0.89, 0.87, 0.87, 0.86, 0.91]","[31900, 31450, 31300, 31050, 30550]","[11125, 16348, 38766, 28654, 21669]","[877, 5085, 675, 3079, 8973]","[1193, 1153, 1568, 1042, 2606]","[-4.0, 94.0, 2.0, 58.0, 117.0]","[31620, 31810, 31760, 31550, 31250]","[21867, 21596, 21229, 22911, 23390]","[30565, 30875, 31160, 31305, 31320]","[24422, 24617, 27498, 24483, 23938]","[30625, 31100, 31375, 31375, 31375]","[19854, 19854, 22317, 22317, 21044]","[-4.0, 94.0, 2.0, 58.0, 117.0]",30625,19854,0.91,31350,31050,31405,99.84,100.0,96.65,89.95,197.45,34977,7.0,Y,20.24,Y,N,N,N,Y,Y
A039840,디오,"[16.97, 7.37, 16.27]","[29.74, 44.05, 20.68]","[4.41, 2.92, 2.96]","[348, 300, 348]","[256, 114, 281]","[27.98, 27.84, 27.87, 27.81, 27.73]","[36050, 36300, 36250, 36050, 35900]","[75428, 42754, 54117, 43706, 46760]","[10181, 8411, 18123, 10929, 3108]","[4734, 6156, 4940, 3201, 6291]","[188.0, -7.0, 299.0, 185.0, -58.0]","[36420, 36380, 36330, 36300, 36110]","[60912, 57241, 56641, 58150, 52835]","[36240, 36380, 36525, 36430, 36290]","[123899, 98871, 91086, 69048, 57265]","[36400, 36400, 36400, 36300, 36275]","[77385, 74705, 67546, 59416, 55999]","[188.0, -7.0, 299.0, 185.0, -58.0]",36400,77385,27.79,35650,35910,36120,101.26,101.4,99.3,83.87,154.28,49880,-145.0,N,13.54,N,N,N,Y,N,N
A113810,디젠스,"[-14.22, -37.46, 25.18]","[-6.46, -3.91, 7.88]","[0.98, 1.83, 1.75]","[-23, 12, 36]","[-30, -61, 38]","[2.65, 2.82, 2.93, 2.49, 1.92]","[921, 937, 983, 1085, 999]","[2439718, 1156552, 3209144, 2962847, 1998096]","[12167, 28358, 40854, 66074, 56634]","[17552, 62986, 30505, 155680, 91147]","[-1.0, -14.0, -3.0, -85.0, 16.0]","[875, 888, 910, 956, 985]","[766095, 922753, 1513666, 2057726, 2776552]","[847, 861, 878, 907, 923]","[727414, 806481, 1083722, 1346133, 1596900]","[853, 856, 863, 871, 897]","[423432, 460037, 568411, 947019, 947019]","[-1.0, -14.0, -3.0, -85.0, 16.0]",853,423432,1.92,999,985,923,100.1,104.1,99.8,70.97,177.68,1998096,16.0,N,-8.83,Y,N,N,N,Y,Y
A232680,라온테크,"[-36.44, 21.67, 48.89]","[-12.32, 65.04, 31.45]","[5.38, 12.29, 10.01]","[-12, 11, 52]","[-14, 8, 59]","[4.77, 4.74, 4.54, 4.48, 4.47]","[40650, 40100, 40000, 40550, 42500]","[50834, 52367, 28610, 19423, 503520]","[2392, 2102, 3015, 1720, 3614]","[14408, 1935, 5583, 9633, 4567]","[-146.0, -28.0, 15.0, -5.0, -43.0]","[39520, 39700, 39910, 40140, 40760]","[33345, 38548, 40285, 37747, 131037]","[39020, 39320, 39430, 39605, 39965]","[39066, 43659, 40203, 40446, 83276]","[38925, 39075, 39300, 39400, 39700]","[34769, 44036, 34769, 34769, 34769]","[-146.0, -28.0, 15.0, -5.0, -43.0]",38925,34769,4.4,44000,42090,40895,98.18,100.11,98.18,41.59,105.23,58976,65.0,Y,11.37,Y,N,N,N,Y,Y
A084650,랩지노믹스,"[3.18, 0.0, 70.1]","[53.03, 4.92, 3.42]","[1.76, 2.65, 1.8]","[11, 549, 1045]","[10, 428, 839]","[5.17, 3.81, 3.83, 2.64]","[10800, 10450, 10200, 10200]","[1047130, 615712, 542559, 267413]","[56927, 86409, 91891, 82814]","[32901, 44490, 62138, 75820]","[121.0, 108.0, 555.0, 416.0]","[25780, 20510, 15380, 10690]","[1738277, 1622620, 1480659, 1193023]","[30640, 28420, 25785, 23225]","[2130392, 2079580, 1496732, 1272969]","[35825, 35825, 34725, 22725]","[1321117, 1321117, 1257092, 1203138]","[121.0, 108.0, 555.0, 416.0]",35825,1321117,2.64,10200,10690,23225,99.02,100.98,98.53,99.51,392.16,267413,416.0,N,24.43,Y,N,N,Y,N,Y
A281740,레이크머티리얼즈,"[6.49, 5.81, 36.65]","[0.0, 91.16, 19.88]","[0.0, 4.49, 6.17]","[26, 47, 207]","[18, 20, 181]","[0.51, 0.49, 0.51, 0.47, 0.51]","[4770, 4835, 4800, 4790, 4725]","[252488, 356459, 294886, 201782, 232778]","[26108, 23549, 26415, 64614, 59519]","[28740, 40238, 21154, 20580, 9432]","[67.0, -38.0, 51.0, 97.0, 147.0]","[4828, 4815, 4805, 4803, 4784]","[338617, 325083, 307311, 288214, 268634]","[4773, 4798, 4815, 4823, 4822]","[474315, 494119, 510188, 499786, 497012]","[4785, 4810, 4810, 4810, 4810]","[302974, 319616, 319616, 315345, 315345]","[67.0, -38.0, 51.0, 97.0, 147.0]",4785,302974,0.55,4705,4735,4770,100.53,100.64,99.15,75.03,120.94,180278,0.0,N,16.32,Y,N,N,Y,N,N
A004000,롯데정밀화학,"[11.73, 12.65, 30.43]","[6.92, 7.16, 3.31]","[0.77, 0.85, 0.87]","[1897, 1392, 2445]","[1684, 1988, 5855]","[20.63, 20.58, 20.62, 20.61, 20.57]","[79000, 78300, 78200, 79200, 82800]","[97780, 106076, 55438, 84749, 502136]","[9316, 13633, 7767, 6026, 14076]","[3584, 3751, 7704, 15083, 12984]","[56.0, 443.0, 164.0, -193.0, -303.0]","[79740, 79600, 79240, 78980, 79500]","[112152, 108868, 94136, 91128, 169439]","[78670, 78730, 78710, 78870, 79450]","[101560, 99740, 98953, 96885, 135717]","[78700, 78700, 78650, 79000, 79100]","[108447, 106095, 106126, 103305, 103305]","[56.0, 443.0, 164.0, -193.0, -303.0]",78700,108447,20.56,81400,81580,80410,100.61,101.23,98.89,72.24,124.69,154218,321.0,Y,18.27,N,N,N,N,Y,Y
A085370,루트로닉,"[-16.17, -14.56, 25.32]","[-11.67, -16.4, 18.49]","[2.07, 2.52, 4.1]","[-26, 62, 298]","[-204, -154, 277]","[10.38, 10.73, 10.99, 10.69, 10.56]","[26400, 28250, 27800, 28450, 29350]","[485453, 1133354, 412844, 294551, 461807]","[13530, 11872, 33332, 6701, 8973]","[52150, 66053, 8848, 16108, 40860]","[-491.0, -855.0, 444.0, -166.0, -494.0]","[25690, 26170, 26590, 27230, 28050]","[380582, 495879, 496406, 500484, 558836]","[24910, 25365, 25810, 26225, 26780]","[550618, 607065, 600384, 596389, 593731]","[25250, 25375, 25600, 25775, 26125]","[484470, 484740, 450023, 450033, 437940]","[-491.0, -855.0, 444.0, -166.0, -494.0]",25250,484470,10.56,29350,28050,26780,96.25,100.68,94.04,33.59,97.44,461807,-494.0,Y,-1.8,Y,N,N,N,N,N
A08537M,루트로닉3우C,"[-16.17, -14.56, 25.32]","[-11.67, -16.4, 18.49]","[2.07, 2.52, 4.1]","[-26, 62, 298]","[-204, -154, 277]","[0.17, 0.17, 0.17, 0.17, 0.17]","[37150, 39350, 39300, 39600, 41050]","[337, 1643, 756, 94, 687]","[67, 77, 167, 202, 2570]","[549, 332, 1251, 519, 209]","[-10.0, -5.0, -17.0, 3.0, 82.0]","[35840, 36420, 37200, 38040, 39290]","[184, 488, 578, 579, 704]","[35025, 35585, 36145, 36715, 37435]","[260, 396, 471, 418, 487]","[35100, 35400, 35625, 36150, 36800]","[203, 213, 320, 213, 320]","[-10.0, -5.0, -17.0, 3.0, 82.0]",35100,203,0.17,41050,39290,37435,96.35,100.0,95.98,33.86,99.88,687,82.0,Y,-1.8,Y,Y,N,N,Y,Y
A058470,리노공업,"[18.75, 17.37, 27.5]","[18.57, 37.16, 29.12]","[3.25, 6.07, 7.21]","[641, 779, 1171]","[528, 554, 1038]","[47.89, 47.93, 47.92, 47.93, 47.95]","[182100, 183200, 183900, 184500, 180100]","[27319, 18831, 18394, 22920, 37545]","[1036, 674, 379, 1039, 2373]","[473, 630, 803, 2463, 450]","[50.0, 14.0, -7.0, -115.0, 335.0]","[185280, 184580, 184040, 183840, 182760]","[21854, 22942, 23483, 23158, 27241]","[185490, 186140, 185570, 185290, 184460]","[32899, 30026, 26568, 24186, 24660]","[186550, 186550, 186000, 185500, 185000]","[27881, 27279, 26377, 24257, 26377]","[50.0, 14.0, -7.0, -115.0, 335.0]",186550,27881,47.89,174700,179700,181870,101.6,102.98,99.94,85.92,124.04,60320,437.0,N,21.21,Y,N,N,Y,Y,Y
A377450,리파인,"[0.0, 57.37, 19.75]","[0.0, 0.0, 11.74]",[1.8],[210],[169],"[2.06, 2.32, 2.37, 2.44, 2.59]","[14900, 14850, 14700, 14400, 14900]","[161630, 46877, 56916, 81088, 83622]","[69412, 69431, 61360, 59447, 54803]","[76409, 77302, 60070, 18015, 83366]","[-5.0, -101.0, 369.0, 615.0, -371.0]","[14630, 14710, 14750, 14710, 14750]","[195792, 180112, 83875, 83018, 86401]","[14235, 14385, 14505, 14565, 14625]","[152410, 150360, 151491, 150481, 134130]","[14375, 14475, 14550, 14550, 14650]","[92040, 92040, 92040, 89133, 84961]","[-5.0, -101.0, 369.0, 615.0, -371.0]",14375,92040,2.76,13950,14550,14650,103.58,104.3,99.64,83.51,135.48,103674,104.0,N,25.71,N,Y,N,Y,Y,Y
A147760,마이크로프랜드,"[-10.64, 14.48, 15.19]","[-11.99, 11.11, 12.28]","[1.35, 1.5, 1.73]","[-28, 49, 102]","[-46, 64, 79]","[2.58, 2.46, 2.44, 2.52]","[6800, 6930, 6890, 6770]","[58233, 82751, 66921, 73030]","[13625, 2156, 16082, 8731]","[16005, 13189, 20218, 26147]","[27.0, -44.0, -42.0, -89.0]","[6812, 6840, 6846, 6846]","[73283, 81959, 76691, 72827]","[6855, 6857, 6849, 6836]","[58195, 64154, 67531, 70358]","[6850, 6850, 6850, 6830]","[51496, 70497, 74845, 77900]","[27.0, -44.0, -42.0, -89.0]",6850,51496,2.52,6770,6846,6836,100.74,101.62,99.26,95.57,150.66,73030,-89.0,Y,6.34,Y,N,N,Y,Y,N
A169330,엠브레인,"[19.16, 23.53, 20.22]","[0.0, 0.0, 16.33]",[3.1],[62],[49],"[22.67, 22.62, 22.78, 22.76, 22.94]","[4365, 4395, 4330, 4305, 4425]","[221599, 169551, 146331, 193973, 205855]","[17289, 32225, 7892, 23264, 8136]","[24817, 16875, 5169, 9391, 23183]","[7.0, 28.0, 11.0, 51.0, -44.0]","[4317, 4334, 4346, 4345, 4364]","[205880, 196869, 184425, 194460, 188050]","[4395, 4373, 4328, 4319, 4329]","[287173, 292718, 299741, 223039, 204429]","[4327, 4327, 4327, 4317, 4320]","[218378, 218654, 218654, 212313, 207662]","[7.0, 28.0, 11.0, 51.0, -44.0]",4327,218378,23.23,4480,4441,4393,100.22,101.34,98.77,94.42,314.73,201504,-10.0,N,20.97,N,N,N,N,N,N
A267980,매일유업,"[17.14, 13.67, 15.84]","[10.5, 9.51, 7.26]","[1.67, 1.21, 1.02]","[853, 865, 878]","[643, 577, 742]","[15.19, 15.2, 15.42, 15.38, 15.25]","[65500, 67900, 67700, 67900, 67200]","[11193, 30495, 7602, 20897, 11132]","[3122, 1694, 1977, 2430, 1178]","[2004, 3962, 2501, 3066, 2985]","[123.0, -148.0, -100.0, -16.0, -36.0]","[65940, 66360, 66700, 67040, 67240]","[14231, 17432, 16630, 17638, 16279]","[65620, 65950, 66200, 66470, 66630]","[14340, 15732, 15490, 16205, 15183]","[65700, 65850, 65950, 66100, 66200]","[14148, 14148, 14148, 15205, 13087]","[123.0, -148.0, -100.0, -16.0, -36.0]",65700,14148,15.16,67400,67800,67250,101.04,101.78,99.85,94.51,123.74,14979,139.0,N,15.55,Y,N,N,N,Y,Y
A093520,매커스,"[9.11, 14.57, 36.66]","[12.7, 10.17, 5.2]","[0.92, 1.07, 1.21]","[59, 95, 260]","[48, 81, 250]","[17.48, 17.74, 17.74, 17.75, 17.95]","[12150, 12000, 11800, 12000, 11800]","[714236, 609960, 431049, 330572, 197731]","[32589, 38090, 30518, 30204, 28334]","[35098, 50144, 24544, 42189, 19298]","[152.0, -241.0, 75.0, 52.0, 44.0]","[11268, 11860, 11950, 12070, 11950]","[2259425, 2284067, 1260236, 1020084, 461569]","[9848, 10238, 10601, 10949, 11267]","[1266282, 1314861, 1343831, 1338211, 1333476]","[8885, 10195, 11375, 11600, 11800]","[467793, 550758, 555116, 555116, 555116]","[152.0, -241.0, 75.0, 52.0, 44.0]",8885,467793,17.96,11300,11800,11875,102.65,103.98,99.12,48.32,119.03,362874,126.0,Y,20.11,Y,Y,N,N,N,Y
A067280,멀티캠퍼스,"[18.19, 8.76, 15.99]","[11.03, 20.41, 13.44]","[1.86, 1.73, 2.0]","[242, 137, 265]","[189, 99, 206]","[6.77, 6.77, 6.79, 6.79, 6.77]","[43450, 45050, 44950, 44300, 44200]","[4549, 13542, 5516, 2321, 1674]","[541, 423, 672, 719, 278]","[1432, 1752, 1804, 412, 406]","[-1.0, -23.0, -13.0, 12.0, -7.0]","[43120, 43570, 43960, 44170, 44390]","[5515, 6725, 6046, 6013, 5534]","[42625, 43030, 43315, 43495, 43655]","[6043, 6833, 6540, 6145, 5923]","[42700, 42900, 43050, 43175, 43350]","[5969, 6894, 5906, 5046, 5046]","[-1.0, -23.0, -13.0, 12.0, -7.0]",42700,5969,6.75,44150,44270,44115,100.0,100.0,98.64,74.86,122.31,1919,-14.0,N,14.31,N,N,N,N,N,N
A215200,메가스터디교육,"[20.45, 8.38, 26.83]","[10.42, 21.47, 12.04]","[1.96, 1.72, 2.86]","[596, 328, 990]","[484, 210, 815]","[31.77, 31.9, 31.9, 31.9, 31.94]","[99600, 100300, 100300, 103000, 102000]","[49598, 47480, 28081, 52367, 24873]","[2651, 964, 2678, 1386, 2246]","[1578, 2578, 2700, 3670, 1227]","[85.0, -45.0, 0.0, -129.0, 130.0]","[99440, 99740, 99940, 100660, 101040]","[54988, 51626, 49157, 45028, 40487]","[97760, 98740, 99090, 99480, 99960]","[94014, 94357, 72671, 63048, 48606]","[98950, 99200, 99350, 99500, 99850]","[61288, 61288, 53943, 50987, 48602]","[85.0, -45.0, 0.0, -129.0, 130.0]",98950,61288,31.84,100100,101300,100620,100.4,100.5,98.8,54.85,103.4,38026,92.0,N,18.55,N,Y,N,N,N,Y
A086900,메디톡스,"[10.24, -11.82, 29.38]","[65.44, -36.94, 10.66]","[6.21, 4.33, 2.38]","[257, -371, 345]","[256, -300, 933]","[8.12, 8.26, 8.21, 8.21, 7.94]","[130300, 130900, 136700, 136200, 135000]","[48885, 21621, 96411, 34507, 19723]","[605, 510, 2177, 594, 2377]","[360, 588, 914, 395, 1940]","[19.0, -29.0, 17.0, 4.0, -140.0]","[126960, 127740, 129720, 132420, 133820]","[28493, 28719, 44897, 46690, 44447]","[127250, 127560, 128240, 129190, 129990]","[25866, 25675, 32376, 33610, 33121]","[127000, 127000, 127000, 127500, 129150]","[24282, 23804, 23804, 25493, 23913]","[19.0, -29.0, 17.0, 4.0, -140.0]",127000,24282,7.91,131100,133980,130470,103.2,103.51,99.54,83.83,190.77,32808,25.0,N,9.27,N,N,N,N,Y,Y
