날짜,종가,전일비,시가,고가,저가,거래량,NM
2022.03.25,2320,140,2190,2320,2135,6178864,에넥스
2022.03.24,2180,60,2105,2220,2065,4092136,에넥스
2022.03.23,2120,0,2070,2125,2055,2291652,에넥스
2022.04.05,46350,1000,45800,46500,45000,294148,에브리봇
2022.04.04,45350,650,44900,45450,44750,211763,에브리봇
2022.04.01,44700,-250,44600,45250,44150,159018,에브리봇
2022.03.31,44950,0,44950,45350,44350,322129,에브리봇
2022.03.30,44950,-1350,46350,46400,44150,674320,에브리봇
2022.03.29,46300,-1750,48150,48250,45900,297249,에브리봇
2022.03.28,48050,-1250,48800,50300,48050,397448,에브리봇
2022.03.25,49300,-450,50900,51400,49200,609251,에브리봇
2022.03.24,49750,-1450,49700,50300,48650,441843,에브리봇
2022.03.23,51200,0,49450,51900,48650,1074829,에브리봇
2022.04.05,55700,700,55000,55800,54900,176000,에스디바이오센서
2022.04.04,55000,200,54800,55700,54000,244714,에스디바이오센서
2022.04.01,54800,-1000,55800,56200,54200,327656,에스디바이오센서
2022.03.31,55800,-1900,57800,58200,55700,426766,에스디바이오센서
2022.03.30,57700,1400,56600,58900,56600,541134,에스디바이오센서
2022.03.29,56300,-100,56800,57500,56300,247000,에스디바이오센서
2022.03.28,56400,-2100,58600,58800,56300,374262,에스디바이오센서
2022.03.25,58500,1000,58100,59200,57400,502164,에스디바이오센서
2022.03.24,57500,800,56500,58100,56400,454285,에스디바이오센서
2022.03.23,56700,0,56800,58000,56600,395321,에스디바이오센서
2022.04.05,739,0,0,0,0,0,에스디시스템
2022.04.04,739,0,0,0,0,0,에스디시스템
2022.04.01,739,0,0,0,0,0,에스디시스템
2022.03.31,739,0,0,0,0,0,에스디시스템
2022.03.30,739,0,0,0,0,0,에스디시스템
2022.03.29,739,0,0,0,0,0,에스디시스템
2022.03.28,739,0,0,0,0,0,에스디시스템
2022.03.25,739,0,0,0,0,0,에스디시스템
2022.03.24,739,0,0,0,0,0,에스디시스템
2022.03.23,739,0,0,0,0,0,에스디시스템
2022.04.05,3690,30,3660,3690,3645,361547,SV인베스트먼트
2022.04.04,3660,40,3615,3675,3605,313668,SV인베스트먼트
2022.04.01,3620,-80,3685,3695,3610,586378,SV인베스트먼트
2022.03.31,3700,-55,3730,3755,3690,559244,SV인베스트먼트
2022.03.30,3755,50,3725,3775,3710,628242,SV인베스트먼트
2022.03.29,3705,5,3705,3785,3695,836927,SV인베스트먼트
2022.03.28,3700,-10,3710,3740,3675,480260,SV인베스트먼트
2022.03.25,3710,25,3695,3755,3680,592159,SV인베스트먼트
2022.03.24,3685,-25,3700,3745,3650,503512,SV인베스트먼트
2022.03.23,3710,0,3735,3765,3695,544196,SV인베스트먼트
2022.04.05,45800,950,45300,45950,44800,50679,SBS
2022.04.04,44850,1050,43950,45100,43850,76297,SBS
2022.04.01,43800,1350,42450,45450,42350,215528,SBS
2022.03.31,42450,700,41550,43650,41450,95544,SBS
2022.03.30,41750,700,41300,41750,41050,28698,SBS
2022.03.29,41050,-150,41400,41450,40950,27781,SBS
2022.03.28,41200,-650,41850,41950,40950,28437,SBS
2022.03.25,41850,50,41800,41950,41550,23185,SBS
2022.03.24,41800,250,41350,41900,41050,20712,SBS
2022.03.23,41550,0,41550,42000,41300,24621,SBS
2022.04.05,3245,5,3255,3255,3230,25979,SCI평가정보
2022.04.04,3240,-10,3250,3255,3215,42612,SCI평가정보
2022.04.01,3250,-10,3265,3265,3240,29133,SCI평가정보
2022.03.31,3260,20,3240,3265,3230,39648,SCI평가정보
2022.03.30,3240,15,3240,3255,3215,48619,SCI평가정보
2022.03.29,3225,10,3215,3240,3210,22904,SCI평가정보
2022.03.28,3215,-5,3250,3250,3210,17963,SCI평가정보
2022.03.25,3220,20,3210,3230,3195,35855,SCI평가정보
2022.03.24,3200,5,3185,3220,3165,36103,SCI평가정보
2022.03.23,3195,0,3190,3200,3175,27695,SCI평가정보
2022.04.05,639,0,0,0,0,0,에스아이리소스
2022.04.04,639,0,0,0,0,0,에스아이리소스
2022.04.01,639,0,0,0,0,0,에스아이리소스
2022.03.31,639,0,0,0,0,0,에스아이리소스
2022.03.30,639,0,0,0,0,0,에스아이리소스
2022.03.29,639,0,0,0,0,0,에스아이리소스
2022.03.28,639,0,0,0,0,0,에스아이리소스
2022.03.25,639,0,0,0,0,0,에스아이리소스
2022.03.24,639,0,0,0,0,0,에스아이리소스
2022.03.23,639,0,0,0,0,0,에스아이리소스
2022.04.05,4265,20,4265,4280,4225,174061,에스에이엠티
2022.04.04,4245,30,4215,4265,4175,165982,에스에이엠티
2022.04.01,4215,-65,4250,4260,4185,216932,에스에이엠티
2022.03.31,4280,0,4235,4325,4235,123084,에스에이엠티
2022.03.30,4280,60,4280,4330,4255,332112,에스에이엠티
2022.03.29,4220,-35,4300,4305,4215,163395,에스에이엠티
2022.03.28,4255,-10,4265,4285,4220,147462,에스에이엠티
2022.03.25,4265,-25,4330,4330,4255,237810,에스에이엠티
2022.03.24,4290,105,4185,4300,4160,398248,에스에이엠티
2022.03.23,4185,0,4225,4250,4170,183353,에스에이엠티
2022.04.05,719,0,0,0,0,0,에스에이치엔엘
2022.04.04,719,0,0,0,0,0,에스에이치엔엘
2022.04.01,719,0,0,0,0,0,에스에이치엔엘
2022.03.31,719,0,0,0,0,0,에스에이치엔엘
2022.03.30,719,0,0,0,0,0,에스에이치엔엘
2022.03.29,719,0,0,0,0,0,에스에이치엔엘
2022.03.28,719,0,0,0,0,0,에스에이치엔엘
2022.03.25,719,0,0,0,0,0,에스에이치엔엘
2022.03.24,719,0,0,0,0,0,에스에이치엔엘
2022.03.23,719,0,0,0,0,0,에스에이치엔엘
2022.04.05,80500,-1700,82200,82600,79700,590010,에스엠
2022.04.04,82200,-3700,86200,86700,80800,1206362,에스엠
2022.04.01,85900,4300,81100,90000,80300,2511482,에스엠
2022.03.31,81600,2000,79700,85600,77400,1954048,에스엠
2022.03.30,79600,3600,76800,80100,76100,899932,에스엠
2022.03.29,76000,800,75800,77000,75200,370327,에스엠
2022.03.28,75200,-2600,77800,77800,74800,556042,에스엠
2022.03.25,77800,600,77100,78800,75200,635169,에스엠
2022.03.24,77200,2000,75500,79600,74800,759794,에스엠
2022.03.23,75200,0,76900,77000,74000,470035,에스엠
2022.04.05,26850,-50,26600,26900,26200,55757,에스제이그룹
2022.04.04,26900,950,26150,27250,25550,165106,에스제이그룹
2022.04.01,25950,800,24750,26000,24500,71013,에스제이그룹
2022.03.31,25150,-350,25500,25700,25050,31979,에스제이그룹
2022.03.30,25500,600,25000,25800,25000,58400,에스제이그룹
2022.03.29,24900,0,24900,25150,24550,38645,에스제이그룹
2022.03.28,24900,300,24250,25000,24250,38112,에스제이그룹
2022.03.25,24600,-200,24800,25250,24500,59061,에스제이그룹
2022.03.24,24800,0,24600,24800,24500,20549,에스제이그룹
2022.03.23,24800,0,25200,25300,24750,31342,에스제이그룹
2022.04.05,775,6,761,787,755,3715337,SG세계물산
2022.04.04,769,21,777,807,760,12675503,SG세계물산
2022.04.01,748,2,756,756,735,1793268,SG세계물산
2022.03.31,746,-2,741,754,741,1222912,SG세계물산
2022.03.30,748,-9,757,766,742,2264081,SG세계물산
2022.03.29,757,1,754,767,748,3184878,SG세계물산
2022.03.28,756,26,736,809,730,20332567,SG세계물산
2022.03.25,730,-30,746,747,726,3160656,SG세계물산
2022.03.24,760,48,714,785,706,13576631,SG세계물산
2022.03.23,712,0,715,733,712,2166770,SG세계물산
2022.04.05,58700,-400,59200,59200,58300,3514,SGC이테크건설
2022.04.04,59100,100,59000,59400,58900,2983,SGC이테크건설
2022.04.01,59000,-200,59200,59200,58100,4537,SGC이테크건설
2022.03.31,59200,-100,59000,59500,58500,3739,SGC이테크건설
2022.03.30,59300,400,58900,59500,58600,4307,SGC이테크건설
2022.03.29,58900,-800,59700,59800,58800,6611,SGC이테크건설
2022.03.28,59700,100,59800,59900,59300,2353,SGC이테크건설
2022.03.25,59600,-500,60400,60400,59000,6780,SGC이테크건설
2022.03.24,60100,500,59400,60600,58700,4665,SGC이테크건설
2022.03.23,59600,0,59600,59700,58700,3870,SGC이테크건설
2022.04.05,155000,-500,154500,158500,154500,183580,SK바이오사이언스
2022.04.04,155500,2500,150500,156000,149500,256076,SK바이오사이언스
2022.04.01,153000,-4000,155500,156000,151500,284080,SK바이오사이언스
2022.03.31,157000,1000,161000,162000,155000,544251,SK바이오사이언스
2022.03.30,156000,5500,152500,158000,152000,452257,SK바이오사이언스
2022.03.29,150500,500,151000,153000,150000,199412,SK바이오사이언스
2022.03.28,150000,-4500,154500,157500,150000,332938,SK바이오사이언스
2022.03.25,154500,-1000,156000,158500,153000,325756,SK바이오사이언스
2022.03.24,155500,500,153000,156500,152000,421195,SK바이오사이언스
2022.03.23,155000,0,147500,155000,146500,856547,SK바이오사이언스
2022.04.05,90100,-400,90500,90600,89400,70877,SK바이오팜
2022.04.04,90500,1700,88800,90500,88200,83091,SK바이오팜
2022.04.01,88800,-1000,89300,89400,88300,98415,SK바이오팜
2022.03.31,89800,-600,90600,91100,89400,93492,SK바이오팜
2022.03.30,90400,-1200,92000,92700,90200,115118,SK바이오팜
2022.03.29,91600,1600,90000,92000,89300,133175,SK바이오팜
2022.03.28,90000,-1000,91000,91000,89400,65442,SK바이오팜
2022.03.25,91000,1200,90200,91300,89900,117415,SK바이오팜
2022.03.24,89800,400,88600,89900,88400,100957,SK바이오팜
2022.03.23,89400,0,89800,90400,88900,106862,SK바이오팜
2022.04.05,116500,-500,117500,118000,116000,2085664,SK하이닉스
2022.04.04,117000,1000,115000,117500,114500,2470792,SK하이닉스
2022.04.01,116000,-2000,117000,117500,116000,3851558,SK하이닉스
2022.03.31,118000,-3000,119500,120000,117500,4558063,SK하이닉스
2022.03.30,121000,1000,123000,123000,120500,3436282,SK하이닉스
2022.03.29,120000,2000,119500,120500,118500,3375247,SK하이닉스
2022.03.28,118000,0,117500,119500,116500,3234792,SK하이닉스
2022.03.25,118000,-2500,122000,123000,118000,5514940,SK하이닉스
2022.03.24,120500,-3000,121000,122000,119500,4215272,SK하이닉스
2022.03.23,123500,0,124000,124500,122000,4085633,SK하이닉스
2022.04.05,13550,100,13450,13600,13400,24162,에이치시티
2022.04.04,13450,150,13300,13600,13250,31257,에이치시티
2022.04.01,13300,-150,13450,13550,13200,38339,에이치시티
2022.03.31,13450,-50,13500,13550,13350,22737,에이치시티
2022.03.30,13500,0,13550,13550,13350,17296,에이치시티
2022.03.29,13500,50,13450,13500,13350,13851,에이치시티
2022.03.28,13450,-100,13500,13600,13300,16121,에이치시티
2022.03.25,13550,50,13550,13550,13350,13994,에이치시티
2022.03.24,13500,200,13350,13600,13200,55597,에이치시티
2022.03.23,13300,0,13650,13750,13300,64564,에이치시티
2022.04.05,8100,-120,8220,8230,8080,206102,HRS
2022.04.04,8220,90,8140,8390,8130,267526,HRS
2022.04.01,8130,-50,8280,8340,8130,190097,HRS
2022.03.31,8180,40,8140,8320,8130,166227,HRS
2022.03.30,8140,-10,8170,8270,8110,151171,HRS
2022.03.29,8150,-180,8330,8390,8120,354200,HRS
2022.03.28,8330,-80,8430,8510,8310,241478,HRS
2022.03.25,8410,-220,8700,8720,8390,504270,HRS
2022.03.24,8630,-170,8790,8870,8550,856519,HRS
2022.03.23,8800,0,8510,8870,8370,1473437,HRS
2022.04.05,28500,-50,28700,28850,28400,2393424,HMM
2022.04.04,28550,-350,28700,29150,28250,2686922,HMM
2022.04.01,28900,-250,29150,29350,28300,4815394,HMM
2022.03.31,29150,-150,29400,29900,29000,3614580,HMM
2022.03.30,29300,150,29350,30200,29050,4736090,HMM
2022.03.29,29150,-500,29800,29950,29050,3186058,HMM
2022.03.28,29650,-550,30050,30600,29300,4642964,HMM
2022.03.25,30200,-950,31300,31400,30100,4692749,HMM
2022.03.24,31150,-50,31100,31600,30500,3928721,HMM
2022.03.23,31200,0,31650,31900,31050,4710071,HMM
2022.04.05,13850,500,13600,14000,13450,260498,에이치피오
2022.04.04,13350,350,13150,13400,12900,73296,에이치피오
2022.04.01,13000,50,12950,13200,12650,57259,에이치피오
2022.03.31,12950,250,12700,12950,12600,55905,에이치피오
2022.03.30,12700,-200,12850,13000,12600,67575,에이치피오
2022.03.29,12900,-150,13050,13050,12750,70591,에이치피오
2022.03.28,13050,350,13050,13150,12800,106681,에이치피오
2022.03.25,12700,-100,12800,12900,12550,83265,에이치피오
2022.03.24,12800,200,12600,12900,12450,154332,에이치피오
2022.03.23,12600,0,12200,14250,12100,1431522,에이치피오
2022.04.05,23600,150,23550,23750,23500,60815,AP시스템
2022.04.04,23450,-100,23550,23600,23250,101156,AP시스템
2022.04.01,23550,-200,23600,23650,23350,88385,AP시스템
2022.03.31,23750,-100,23800,24000,23700,71791,AP시스템
2022.03.30,23850,-200,24250,24250,23800,84843,AP시스템
2022.03.29,24050,300,23950,24200,23850,93048,AP시스템
2022.03.28,23750,-550,24150,24200,23750,125033,AP시스템
2022.03.25,24300,100,24450,24500,24150,148169,AP시스템
2022.03.24,24200,-150,24300,24500,23800,149929,AP시스템
2022.03.23,24350,0,24350,24400,24000,140559,AP시스템
2022.04.05,23450,450,23250,23800,23100,350387,에이피티씨
2022.04.04,23000,-350,23300,23300,22550,180963,에이피티씨
2022.04.01,23350,-100,23050,23650,23000,147124,에이피티씨
2022.03.31,23450,400,22800,23650,22750,159288,에이피티씨
2022.03.30,23050,250,23150,23700,22750,322966,에이피티씨
2022.03.29,22800,-900,23700,23800,22400,565141,에이피티씨
2022.03.28,23700,-650,24650,25200,23550,358830,에이피티씨
2022.03.25,24350,-450,25050,25450,24250,428004,에이피티씨
2022.03.24,24800,1200,23600,24800,22950,435441,에이피티씨
2022.03.23,23600,0,23900,24000,23300,284224,에이피티씨
2022.04.05,38950,-150,39050,40250,38500,228730,에치에프알
2022.04.04,39100,-650,39600,39900,38300,269358,에치에프알
2022.04.01,39750,750,38750,39950,38300,451083,에치에프알
2022.03.31,39000,4900,33750,39000,33550,1285812,에치에프알
2022.03.30,34100,500,35850,35900,33800,478232,에치에프알
2022.03.29,33600,1000,32950,34250,32700,273922,에치에프알
2022.03.28,32600,-50,32650,33250,32100,129283,에치에프알
2022.03.25,32650,1750,31000,32650,31000,270521,에치에프알
2022.03.24,30900,50,30550,31100,30450,88983,에치에프알
2022.03.23,30850,0,31350,31950,30700,85142,에치에프알
2022.04.05,21250,0,21200,21400,20650,319521,에코마케팅
2022.04.04,21250,-400,21700,22000,20950,413406,에코마케팅
2022.04.01,21650,-150,21650,22400,21550,794517,에코마케팅
2022.03.31,21800,1150,20650,22150,20450,1972426,에코마케팅
2022.03.30,20650,2550,18100,20950,17900,2585269,에코마케팅
2022.03.29,18100,1250,17000,18400,16900,594746,에코마케팅
2022.03.28,16850,-50,16950,17050,16700,89696,에코마케팅
2022.03.25,16900,150,16900,17000,16600,107922,에코마케팅
2022.03.24,16750,-50,16700,16900,16500,68377,에코마케팅
2022.03.23,16800,0,16950,17150,16500,132345,에코마케팅
2022.04.05,101600,11600,90900,101600,90500,1747136,에코프로
2022.04.04,90000,800,88600,90000,88000,188466,에코프로
2022.04.01,89200,-2900,91500,91500,88500,441374,에코프로
2022.03.31,92100,1300,90300,92500,89000,400795,에코프로
2022.03.30,90800,-400,92300,92400,90700,183792,에코프로
2022.03.29,91200,1500,91500,93400,90700,367359,에코프로
2022.03.28,89700,-1800,91300,91300,88600,223780,에코프로
2022.03.25,91500,-500,92700,93800,91400,317540,에코프로
2022.03.24,92000,-1600,92500,92500,90800,272657,에코프로
2022.03.23,93600,0,94500,94900,91300,398927,에코프로
2022.04.05,414900,26200,394900,414900,392900,383800,에코프로비엠
2022.04.04,388700,-1600,389900,392200,384000,125124,에코프로비엠
2022.04.01,390300,-7400,395000,398000,390100,160946,에코프로비엠
2022.03.31,397700,9200,385000,400000,383100,250890,에코프로비엠
2022.03.30,388500,5000,389200,393900,386000,152984,에코프로비엠
2022.03.29,383500,9000,387900,391100,382100,239141,에코프로비엠
2022.03.28,374500,-10600,384900,385000,372300,174639,에코프로비엠
2022.03.25,385100,2600,386500,391200,383500,203896,에코프로비엠
2022.03.24,382500,-8700,386100,386100,374500,258961,에코프로비엠
2022.03.23,391200,0,374400,394500,372000,376292,에코프로비엠
2022.04.05,23200,250,22750,23400,22750,82640,에프에스티
2022.04.04,22950,500,22450,22950,22150,59006,에프에스티
2022.04.01,22450,-450,22700,22850,22400,58491,에프에스티
2022.03.31,22900,-200,22700,23150,22650,53518,에프에스티
2022.03.30,23100,50,23550,23600,22900,66269,에프에스티
2022.03.29,23050,0,23250,23400,22850,89026,에프에스티
2022.03.28,23050,600,22800,23900,22600,277115,에프에스티
2022.03.25,22450,500,22150,22650,21900,116972,에프에스티
2022.03.24,21950,500,21650,22000,21450,91627,에프에스티
2022.03.23,21450,0,21650,21850,21400,45888,에프에스티
2022.04.05,17400,-50,17450,17650,17100,351444,엑세스바이오
2022.04.04,17450,-750,17950,18050,17050,780130,엑세스바이오
2022.04.01,18200,200,18000,18800,17850,702084,엑세스바이오
2022.03.31,18000,-1000,18700,18950,17850,943570,엑세스바이오
2022.03.30,19000,-250,19700,20200,18550,1743767,엑세스바이오
2022.03.29,19250,900,18650,19600,18400,1673548,엑세스바이오
2022.03.28,18350,550,17700,18850,17700,1195286,엑세스바이오
2022.03.25,17800,500,17850,18350,17300,1212336,엑세스바이오
2022.03.24,17300,550,16800,18850,16650,2575778,엑세스바이오
2022.03.23,16750,0,16950,17400,16600,595192,엑세스바이오
2022.04.05,13450,50,13450,13550,13400,27383,엑시콘
2022.04.04,13400,-100,13500,13550,13200,32413,엑시콘
2022.04.01,13500,-350,13950,13950,13300,94007,엑시콘
2022.03.31,13850,150,13750,14250,13750,144391,엑시콘
2022.03.30,13700,0,13900,14200,13700,65520,엑시콘
2022.03.29,13700,-50,13750,13900,13500,43832,엑시콘
2022.03.28,13750,-150,13800,14000,13650,102291,엑시콘
2022.03.25,13900,-50,14000,14000,13750,24593,엑시콘
2022.03.24,13950,0,13750,13950,13550,43648,엑시콘
2022.03.23,13950,0,13950,14050,13700,55494,엑시콘
2022.04.05,10800,-200,10950,10950,10750,100598,엔에스
2022.04.04,11000,250,10800,11100,10450,215655,엔에스
2022.04.01,10750,-50,10650,10950,10600,143837,엔에스
2022.03.31,10800,450,10350,10950,10250,195238,엔에스
2022.03.30,10350,-100,10550,10700,10300,170072,엔에스
2022.03.29,10450,350,10500,10700,10350,235509,엔에스
2022.03.28,10100,-50,10350,10400,10050,77978,엔에스
2022.03.25,10150,-150,10250,10350,10050,59777,엔에스
2022.03.24,10300,200,10000,10350,9980,88947,엔에스
2022.03.23,10100,0,10350,10400,10050,71135,엔에스
2022.04.05,27000,500,26350,27050,26350,129842,NHN한국사이버결제
2022.04.04,26500,-150,26600,26750,26150,93394,NHN한국사이버결제
2022.04.01,26650,-100,26650,27150,26100,121179,NHN한국사이버결제
2022.03.31,26750,50,26700,26950,26200,148336,NHN한국사이버결제
2022.03.30,26700,300,26500,27100,26100,239550,NHN한국사이버결제
2022.03.29,26400,1350,25200,26400,25200,331757,NHN한국사이버결제
2022.03.28,25050,-500,25800,25800,25050,171017,NHN한국사이버결제
2022.03.25,25550,850,24800,25600,24700,205460,NHN한국사이버결제
2022.03.24,24700,-600,25150,25150,24500,107002,NHN한국사이버결제
2022.03.23,25300,0,24500,25300,24300,153158,NHN한국사이버결제
2022.04.05,5450,370,5130,5490,5050,264134,엘디티
2022.04.04,5080,-110,5200,5260,5040,203082,엘디티
2022.04.01,5190,345,4820,5220,4800,297042,엘디티
2022.03.31,4845,115,4680,5000,4680,91319,엘디티
2022.03.30,4730,80,4725,4790,4620,58980,엘디티
2022.03.29,4650,65,4585,4745,4580,78492,엘디티
2022.03.28,4585,125,4435,4640,4415,59491,엘디티
2022.03.25,4460,-70,4540,4590,4420,32947,엘디티
2022.03.24,4530,-50,4545,4575,4450,33811,엘디티
2022.03.23,4580,0,4580,4665,4510,25344,엘디티
2022.04.05,12300,-50,12350,12400,12200,199635,엘비세미콘
2022.04.04,12350,50,12250,12350,12050,228025,엘비세미콘
2022.04.01,12300,100,12150,12350,12000,260310,엘비세미콘
2022.03.31,12200,-100,12300,12400,12150,337653,엘비세미콘
2022.03.30,12300,50,12450,12500,12150,422673,엘비세미콘
2022.03.29,12250,250,12100,12400,12000,691002,엘비세미콘
2022.03.28,12000,700,11700,12350,11650,2045696,엘비세미콘
2022.03.25,11300,150,11300,11450,11200,305210,엘비세미콘
2022.03.24,11150,0,11050,11250,10950,231435,엘비세미콘
2022.03.23,11150,0,11300,11300,11100,232884,엘비세미콘
2022.04.05,37150,-250,37250,37700,36800,137902,엘앤씨바이오
2022.04.04,37400,-400,37800,38000,37100,179485,엘앤씨바이오
2022.04.01,37800,400,37400,38500,37050,174044,엘앤씨바이오
2022.03.31,37400,400,36600,38750,36600,381347,엘앤씨바이오
2022.03.30,37000,3400,33600,37350,33550,549481,엘앤씨바이오
2022.03.29,33600,700,32950,33750,32950,58313,엘앤씨바이오
2022.03.28,32900,-500,33650,33650,32800,62597,엘앤씨바이오
2022.03.25,33400,150,33200,33600,32900,54244,엘앤씨바이오
2022.03.24,33250,-50,33000,33350,32800,61250,엘앤씨바이오
2022.03.23,33300,0,33500,33650,33050,46153,엘앤씨바이오
2022.04.05,147000,-1000,149000,149500,146200,128005,LX세미콘
2022.04.04,148000,4600,144000,149200,143200,199792,LX세미콘
2022.04.01,143400,-1900,143500,145100,141400,128929,LX세미콘
2022.03.31,145300,2600,142400,146500,140600,132797,LX세미콘
2022.03.30,142700,-4200,148400,148400,140500,273304,LX세미콘
2022.03.29,146900,500,146600,147500,143200,175367,LX세미콘
2022.03.28,146400,-1200,147000,151000,145800,200770,LX세미콘
2022.03.25,147600,700,149300,150800,147000,221497,LX세미콘
2022.03.24,146900,2200,142900,147600,142200,181191,LX세미콘
2022.03.23,144700,0,141600,145700,139800,347738,LX세미콘
2022.04.05,11350,550,10950,11550,10800,3410668,엠게임
2022.04.04,10800,650,10200,11200,10000,3624849,엠게임
2022.04.01,10150,270,9920,10200,9830,347773,엠게임
2022.03.31,9880,-170,10050,10200,9850,471052,엠게임
2022.03.30,10050,-100,10300,10300,9930,407914,엠게임
2022.03.29,10150,-150,10450,10600,10050,833642,엠게임
2022.03.28,10300,-150,10400,10600,10300,524838,엠게임
2022.03.25,10450,350,10200,10600,10050,893774,엠게임
2022.03.24,10100,0,10100,10400,10000,490848,엠게임
2022.03.23,10100,0,10250,10350,9990,362817,엠게임
2022.04.05,19800,750,19050,19900,18750,114943,엠로
2022.04.04,19050,0,19050,19150,18600,49702,엠로
2022.04.01,19050,700,18250,19300,18250,120496,엠로
2022.03.31,18350,100,18150,18800,18150,25178,엠로
2022.03.30,18250,-350,18750,18750,18200,36987,엠로
2022.03.29,18600,-50,18800,18800,18350,38597,엠로
2022.03.28,18650,-250,18900,18900,18350,63024,엠로
2022.03.25,18900,50,18950,19200,18200,144253,엠로
2022.03.24,18850,150,18850,19450,18700,126048,엠로
2022.03.23,18700,0,19000,19200,18600,84606,엠로
2022.04.05,8590,0,8590,8650,8370,272895,엠아이텍
2022.04.04,8590,190,8400,8740,8290,606993,엠아이텍
2022.04.01,8400,40,8370,8570,8190,419687,엠아이텍
2022.03.31,8360,-10,8470,9110,8040,2085088,엠아이텍
2022.03.30,8370,-260,8650,9170,7850,1997156,엠아이텍
2022.03.29,8630,-160,8790,8880,8460,602409,엠아이텍
2022.03.28,8790,270,8620,8880,8470,796353,엠아이텍
2022.03.25,8520,150,8440,8700,8330,1278793,엠아이텍
2022.03.24,8370,980,7480,8840,7350,6228262,엠아이텍
2022.03.23,7390,0,7180,7620,7110,805368,엠아이텍
2022.04.05,9670,-30,9710,9720,9650,30190,엠투아이
2022.04.04,9700,60,9640,9700,9550,50778,엠투아이
2022.04.01,9640,50,9620,9640,9500,35254,엠투아이
2022.03.31,9590,-50,9570,9680,9570,48359,엠투아이
2022.03.30,9640,-30,9710,9750,9580,46329,엠투아이
2022.03.29,9670,-70,9740,9750,9580,67932,엠투아이
2022.03.28,9740,-10,9860,9860,9620,74336,엠투아이
2022.03.25,9750,350,9520,9820,9480,208212,엠투아이
2022.03.24,9400,20,9330,9440,9280,50358,엠투아이
2022.03.23,9380,0,9430,9490,9340,40958,엠투아이
2022.04.05,880,10,870,887,861,324064,엠피대산
2022.04.04,870,4,870,874,861,187745,엠피대산
2022.04.01,866,5,857,876,854,234114,엠피대산
2022.03.31,861,-1,860,871,855,352191,엠피대산
2022.03.30,862,0,865,867,852,256996,엠피대산
2022.03.29,862,9,848,864,848,382121,엠피대산
2022.03.28,853,-16,870,870,836,490274,엠피대산
2022.03.25,869,-10,884,891,865,374532,엠피대산
2022.03.24,879,4,875,901,869,479768,엠피대산
2022.03.23,875,0,911,912,874,758524,엠피대산
2022.04.05,2105,0,0,0,0,0,연이비앤티
2022.04.04,2105,0,0,0,0,0,연이비앤티
2022.04.01,2105,0,0,0,0,0,연이비앤티
2022.03.31,2105,0,0,0,0,0,연이비앤티
2022.03.30,2105,0,0,0,0,0,연이비앤티
2022.03.29,2105,0,0,0,0,0,연이비앤티
2022.03.28,2105,0,0,0,0,0,연이비앤티
2022.03.25,2105,0,0,0,0,0,연이비앤티
2022.03.24,2105,0,0,0,0,0,연이비앤티
2022.03.23,2105,0,0,0,0,0,연이비앤티
2022.04.05,2310,50,2300,2450,2300,7290215,영우디에스피
2022.04.04,2260,-5,2265,2285,2240,381016,영우디에스피
2022.04.01,2265,0,2250,2265,2235,367716,영우디에스피
2022.03.31,2265,10,2245,2300,2245,563651,영우디에스피
2022.03.30,2255,-105,2360,2360,2250,1170211,영우디에스피
2022.03.29,2360,-30,2395,2400,2320,1293855,영우디에스피
2022.03.28,2390,90,2315,2405,2270,4067431,영우디에스피
2022.03.25,2300,20,2315,2350,2240,1977067,영우디에스피
2022.03.24,2280,-20,2290,2290,2235,749102,영우디에스피
2022.03.23,2300,0,2280,2305,2245,1122701,영우디에스피
2022.04.05,14900,150,14800,14950,14700,26744,오션브릿지
2022.04.04,14750,0,14900,14900,14650,19034,오션브릿지
2022.04.01,14750,-300,15000,15100,14600,50727,오션브릿지
2022.03.31,15050,50,15000,15050,14800,30790,오션브릿지
2022.03.30,15000,-50,15250,15250,14950,37794,오션브릿지
2022.03.29,15050,50,15100,15100,14850,39495,오션브릿지
2022.03.28,15000,-50,15000,15100,14700,57662,오션브릿지
2022.03.25,15050,-100,15350,15350,14950,36018,오션브릿지
2022.03.24,15150,300,14800,15200,14650,36517,오션브릿지
2022.03.23,14850,0,14950,15000,14700,45201,오션브릿지
2022.04.05,24350,1050,23500,25850,23300,6416187,오토앤
2022.04.04,23300,-750,23750,24250,23100,1297139,오토앤
2022.04.01,24050,0,23600,24950,23300,2838167,오토앤
2022.03.31,24050,-800,24300,27250,23800,7650183,오토앤
2022.03.30,24850,400,24000,24900,23150,3931443,오토앤
2022.03.29,24450,300,24650,25600,23000,6844445,오토앤
2022.03.28,24150,5200,19100,24400,18900,21203431,오토앤
2022.03.25,18950,-250,19050,20850,18650,3505900,오토앤
2022.03.24,19200,-50,19450,19600,18450,1528766,오토앤
2022.03.23,19250,0,19850,20100,18850,1962977,오토앤
2022.04.05,4890,0,4865,4910,4790,719075,오하임아이엔티
2022.04.04,4890,405,4700,5320,4610,13320991,오하임아이엔티
2022.04.01,4485,-90,4560,4585,4410,664615,오하임아이엔티
2022.03.31,4575,-75,4560,4625,4540,264039,오하임아이엔티
2022.03.30,4650,45,4595,4695,4500,719771,오하임아이엔티
2022.03.29,4605,55,4615,4835,4525,1851700,오하임아이엔티
2022.03.28,4550,300,5340,5520,4455,6543582,오하임아이엔티
